flight_id,airport,gate,delay_minutes,delay_flag,on_time_flag,hour_of_day,day_of_week,Engine Temperature,Fuel Level,Vibration,Air Pressure,Airspeed,avg_temperature_flight,max_temperature_flight,avg_wind_speed_flight,max_wind_speed_flight,predominant_wind_direction,pct_rain_events,num_weather_points,total_ticket_revenue,total_passenger_count,num_bookings,flight_duration
F0604,JFK,JFK_G8,23.0,0,0,14,6,602.0899999999999,49.465,3.63,97.72666666666667,336.18,-8.7,-4.8,74.575,147.8,W,0.0,4,848.0,1.0,1.0,60.0
F0606,DFW,DFW_G3,37.0,1,0,17,5,605.03,80.61,1.48,99.91499999999999,450.76666666666665,2.45,15.9,97.0,130.1,N,0.6666666666666666,3,1728.3,16.0,5.0,300.0
F0607,LAX,LAX_G5,37.0,1,0,22,5,640.46,79.08333333333333,1.3,97.66,428.28999999999996,11.333333333333334,28.2,82.6,108.8,E,0.25,4,1097.96,7.0,2.0,120.0
F0608,LAX,LAX_G1,45.0,1,0,1,4,599.44,59.903333333333336,2.18,97.41,551.76,8.925,27.8,75.9,121.3,SW,0.5,4,0.0,0.0,0.0,300.0
F0609,JFK,JFK_G2,56.0,1,0,15,1,644.5966666666667,57.96,3.645,104.49666666666667,459.04,-1.9333333333333336,13.1,82.95,103.2,E,0.0,3,1383.75,11.0,4.0,60.0
F0610,ATL,ATL_G9,31.0,1,0,1,3,682.58,48.760000000000005,3.4299999999999997,91.29,592.16,9.825,19.2,50.400000000000006,103.7,E,0.25,4,1421.87,2.0,2.0,240.0
F0611,ORD,ORD_G5,31.0,1,0,20,5,641.77,89.49333333333334,0.995,108.91,431.51666666666665,-0.9500000000000002,5.8,89.16666666666667,117.8,E,0.6666666666666666,3,341.32,2.0,1.0,180.0
F0612,DFW,DFW_G4,36.0,1,0,1,6,551.0550000000001,55.47,1.4449999999999998,100.32,500.77,-3.2249999999999996,17.3,70.96666666666667,96.7,NW,0.0,4,0.0,0.0,0.0,300.0
F0613,LAX,LAX_G2,36.0,1,0,12,0,601.9666666666667,36.06,2.16,104.205,408.875,11.1,25.4,79.02000000000001,127.8,N,0.6666666666666666,6,482.56,3.0,1.0,60.0
F0614,LAX,LAX_G10,49.0,1,0,15,3,600.2399999999999,84.285,4.85,99.63,527.485,6.25,26.1,75.05,130.9,NW,0.25,4,1284.63,6.0,2.0,300.0
F0615,LAX,LAX_G9,54.0,1,0,5,5,520.13,73.71333333333332,2.2033333333333336,90.37,516.015,-5.1,11.3,67.75,142.3,N,0.75,4,708.25,4.0,1.0,180.0
F0616,ORD,ORD_G8,40.0,1,0,0,2,602.43,63.745000000000005,1.0933333333333335,100.44,360.69,4.45,14.1,71.68,150.0,NW,0.4,5,1344.78,4.0,2.0,240.0
F0617,DFW,DFW_G9,1.0,0,1,14,5,618.1300000000001,61.576666666666675,4.38,106.79,450.26,-5.6,17.4,57.25,118.5,W,0.2,5,1526.02,11.0,3.0,240.0
F0618,DFW,DFW_G4,35.0,1,0,10,0,550.22,32.685,3.04,92.92500000000001,464.41999999999996,-10.325,-7.3,78.875,130.6,NE,0.2,5,853.87,2.0,1.0,180.0
F0621,ATL,ATL_G4,58.0,1,0,13,5,511.97,64.71000000000001,1.5999999999999999,103.66,513.755,6.380000000000001,19.8,51.2,90.7,SW,0.2,5,489.61,3.0,1.0,180.0
F0622,DFW,DFW_G9,59.0,1,0,0,1,678.6266666666667,93.86,2.6,103.05666666666667,338.12,-9.066666666666668,3.0,29.53333333333333,54.6,N,0.25,4,818.81,7.0,2.0,120.0
F0623,LAX,LAX_G9,21.0,0,0,2,0,597.9633333333333,22.31,2.295,91.04,337.865,-0.5399999999999998,8.3,95.88,138.0,E,0.2,5,2571.39,10.0,4.0,240.0
F0624,ATL,ATL_G2,28.0,0,0,13,4,594.7133333333333,50.154999999999994,2.09,94.8,523.4,12.633333333333335,26.1,88.0,137.2,E,0.16666666666666666,6,0.0,0.0,0.0,300.0
F0625,DFW,DFW_G5,6.0,0,1,12,5,552.67,62.25,2.2533333333333334,102.11,362.13,6.3999999999999995,24.4,100.875,134.6,E,0.25,4,1775.72,8.0,3.0,60.0
F0626,JFK,JFK_G1,14.0,0,1,4,1,647.13,84.37,2.5833333333333335,99.61666666666667,413.9066666666667,4.1499999999999995,13.5,72.22,122.7,SE,0.2,5,2107.21,8.0,4.0,240.0
F0627,LAX,LAX_G4,47.0,1,0,7,6,552.3633333333333,,2.08,107.40666666666668,327.95,13.0,26.9,98.9,113.7,N,0.3333333333333333,3,2881.14,10.0,4.0,240.0
F0628,JFK,JFK_G4,40.0,1,0,20,5,598.38,22.27,2.7133333333333334,109.15,402.3766666666667,5.650000000000001,26.1,33.43333333333333,75.8,S,0.5,6,230.22,3.0,1.0,300.0
F0629,JFK,JFK_G8,52.0,1,0,14,5,628.49,42.800000000000004,2.3000000000000003,92.35,438.0,7.7,10.8,58.5,145.3,N,0.0,3,1395.15,4.0,2.0,240.0
F0630,LAX,LAX_G3,20.0,0,0,8,3,561.855,66.6,3.06,101.085,518.7,-5.5,20.7,79.26666666666667,138.5,N,0.0,6,1342.16,6.0,4.0,180.0
F0631,LAX,LAX_G6,41.0,1,0,6,3,666.08,61.33,0.95,99.41,400.84,8.799999999999999,20.9,82.26666666666667,126.5,S,0.3333333333333333,3,2568.59,11.0,4.0,180.0
F0632,ATL,ATL_G3,3.0,0,1,6,4,639.9300000000001,52.39333333333334,3.965,97.45,432.58000000000004,0.4000000000000001,8.7,73.3,131.7,NW,0.0,6,1812.27,7.0,3.0,300.0
F0633,DFW,DFW_G2,38.0,1,0,20,0,625.55,85.53,2.2249999999999996,101.325,556.42,-11.024999999999999,-3.6,43.916666666666664,121.0,W,0.0,6,1935.82,14.0,5.0,180.0
F0634,LAX,LAX_G5,8.0,0,1,6,2,591.07,94.79,2.29,104.115,530.8800000000001,3.275,19.0,100.85,127.2,E,0.5,4,2233.1,14.0,5.0,120.0
F0635,ORD,ORD_G7,47.0,1,0,10,3,611.23,62.99,1.56,94.67666666666666,420.70666666666665,24.6,28.6,85.25,137.5,SE,0.0,4,0.0,0.0,0.0,60.0
F0636,ORD,ORD_G5,9.0,0,1,2,6,582.9566666666666,77.39,2.89,95.01,304.135,4.033333333333334,28.1,46.26666666666667,79.8,N,0.0,3,0.0,0.0,0.0,60.0
F0638,ATL,ATL_G10,9.0,0,1,22,2,625.79,35.379999999999995,3.05,101.91,521.235,10.275,28.3,84.1,118.7,NE,0.5,4,1871.94,7.0,3.0,180.0
F0639,ATL,ATL_G2,57.0,1,0,6,0,669.43,73.90666666666667,2.23,97.66499999999999,385.26,0.7799999999999997,29.5,81.86,123.0,NE,0.2,5,866.3,1.0,1.0,120.0
F0640,ORD,ORD_G10,16.0,0,0,1,3,555.335,30.02,0.5533333333333333,109.04,565.49,2.3,22.2,32.266666666666666,69.5,E,0.16666666666666666,6,2691.34,4.0,3.0,240.0
F0641,ORD,ORD_G7,59.0,1,0,4,4,529.915,40.565,3.16,102.44,517.6033333333334,15.7,26.8,72.97999999999999,106.6,NW,0.0,5,100.99,2.0,1.0,60.0
F0642,ORD,ORD_G2,15.0,0,1,11,1,577.1949999999999,76.135,2.8049999999999997,91.37,487.2,-5.2,25.2,53.36,109.0,S,0.2,5,1420.56,6.0,3.0,300.0
F0643,JFK,JFK_G3,45.0,1,0,5,3,617.53,20.44,1.695,99.36000000000001,,5.0,28.9,56.96666666666667,100.7,N,0.0,4,1127.1399999999999,9.0,3.0,240.0
F0644,ORD,ORD_G4,6.0,0,1,7,1,571.6633333333333,85.48,3.09,99.05666666666667,357.34000000000003,15.583333333333334,30.0,107.7,136.6,S,0.16666666666666666,6,151.85,3.0,1.0,180.0
F0645,DFW,DFW_G2,54.0,1,0,7,3,545.5699999999999,66.925,2.505,95.99333333333334,374.44,2.375,9.9,117.65,127.4,E,0.0,4,2715.49,9.0,4.0,300.0
F0646,DFW,DFW_G6,51.0,1,0,18,0,573.75,56.06,4.449999999999999,102.67500000000001,440.74,0.5000000000000003,6.4,103.86666666666666,142.7,NE,0.0,3,1997.2,7.0,4.0,60.0
F0648,LAX,LAX_G6,36.0,1,0,22,1,662.12,74.36666666666667,3.62,106.33,490.99,8.059999999999999,26.5,76.61999999999999,112.1,SW,0.0,5,2175.2799999999997,8.0,3.0,180.0
F0649,LAX,LAX_G7,48.0,1,0,14,0,552.2166666666667,73.975,3.6533333333333338,98.91666666666667,387.32,-2.366666666666667,20.4,84.3,131.1,E,0.3333333333333333,6,1922.85,3.0,3.0,240.0
F0650,LAX,LAX_G6,48.0,1,0,12,6,586.13,,0.05,99.21666666666665,537.4833333333333,-6.466666666666666,3.5,121.43333333333334,139.4,E,0.0,3,401.68,1.0,1.0,60.0
F0651,ORD,ORD_G10,50.0,1,0,3,4,601.9733333333334,65.065,3.08,100.16999999999999,413.63,-2.0800000000000005,22.9,117.85999999999999,147.7,E,0.2,5,1159.12,12.0,4.0,180.0
F0652,LAX,LAX_G1,16.0,0,0,1,2,640.5933333333334,97.12,1.58,104.71999999999998,447.0833333333333,16.4,24.9,85.225,108.3,E,0.0,4,352.55,1.0,1.0,180.0
F0654,ORD,ORD_G9,25.0,0,0,1,2,566.29,67.37,1.9366666666666668,93.435,414.7,9.959999999999999,29.7,83.14000000000001,125.7,NW,0.4,5,762.21,4.0,1.0,60.0
F0655,JFK,JFK_G4,21.0,0,0,1,4,687.6,56.215,2.92,100.64,409.29,18.025,22.6,82.1,146.7,W,0.0,4,308.8,3.0,1.0,180.0
F0658,LAX,LAX_G10,53.0,1,0,21,1,625.22,46.07,2.55,106.67666666666666,423.21,-5.779999999999999,10.4,91.81666666666666,133.4,NE,0.16666666666666666,6,2539.2,10.0,5.0,300.0
F0659,LAX,LAX_G3,19.0,0,0,8,4,603.9333333333333,96.26,1.22,106.17,486.7166666666667,8.82,26.6,66.475,147.6,NE,0.2,5,0.0,0.0,0.0,240.0
F0660,JFK,JFK_G3,46.0,1,0,20,0,557.38,67.27,3.1266666666666665,104.98333333333333,381.18,9.575,15.8,61.300000000000004,136.8,E,0.25,4,2684.91,10.0,5.0,120.0
F0661,ATL,ATL_G5,30.0,0,0,2,3,654.09,92.64,3.25,91.22,389.17,10.84,25.9,22.066666666666666,27.0,NW,0.0,5,2002.29,8.0,4.0,180.0
F0662,ATL,ATL_G7,3.0,0,1,8,5,631.75,53.92666666666667,4.42,99.76,440.555,5.680000000000001,27.3,30.1,44.3,S,0.4,5,265.73,3.0,1.0,180.0
F0663,ORD,ORD_G8,43.0,1,0,2,3,615.3050000000001,38.77,4.95,106.23666666666666,479.355,6.125,24.2,67.8,97.1,E,0.5,4,3075.52,12.0,5.0,240.0
F0664,ORD,ORD_G3,11.0,0,1,12,1,690.64,91.84,2.8966666666666665,104.87333333333333,533.21,2.8,25.2,42.925,101.2,SW,0.0,5,2520.54,6.0,3.0,60.0
F0665,JFK,JFK_G7,11.0,0,1,9,2,629.89,53.800000000000004,2.733333333333333,102.61,342.535,7.3,18.6,57.4,93.2,E,0.0,3,1851.2800000000002,8.0,3.0,60.0
F0666,ATL,ATL_G7,6.0,0,1,6,3,577.39,85.39,3.37,94.24333333333334,430.47333333333336,2.9000000000000004,19.3,99.75,128.5,S,0.3333333333333333,6,1136.8,4.0,2.0,300.0
F0667,JFK,JFK_G7,36.0,1,0,1,0,667.67,80.985,1.31,95.86500000000001,454.515,10.1,15.0,90.66666666666667,118.6,E,0.3333333333333333,3,178.59,3.0,1.0,120.0
F0668,ATL,ATL_G6,24.0,0,0,9,0,516.915,84.38,2.03,98.23,469.42,4.316666666666667,26.7,95.55,140.6,S,0.3333333333333333,6,654.97,2.0,2.0,180.0
F0670,JFK,JFK_G10,41.0,1,0,21,6,596.72,46.894999999999996,3.55,99.93666666666667,322.24,2.8200000000000003,24.1,74.88333333333333,132.7,W,0.16666666666666666,6,2034.94,11.0,4.0,300.0
F0671,ORD,ORD_G5,59.0,1,0,21,0,624.49,94.86,1.915,107.495,422.015,5.866666666666667,15.2,66.0,121.4,S,0.25,4,1258.58,9.0,3.0,180.0
F0672,LAX,LAX_G9,1.0,0,1,12,3,631.44,63.51,4.065,97.11666666666667,390.90000000000003,-5.25,12.4,57.225,97.6,NE,0.25,4,0.0,0.0,0.0,120.0
F0673,JFK,JFK_G10,34.0,1,0,17,5,679.68,62.97,2.1366666666666667,95.02,586.33,6.416666666666667,16.0,66.82000000000001,120.2,SE,0.16666666666666666,6,1773.32,8.0,3.0,120.0
F0674,LAX,LAX_G4,36.0,1,0,8,2,554.96,93.91,2.7133333333333334,101.28,527.55,7.366666666666667,18.0,85.04,148.3,E,0.0,6,0.0,0.0,0.0,300.0
F0675,LAX,LAX_G2,39.0,1,0,18,1,579.04,81.13,3.1,105.69,434.42,3.9200000000000004,15.2,74.26,115.8,SW,0.2,5,2108.31,10.0,4.0,180.0
F0677,DFW,DFW_G9,9.0,0,1,7,4,675.57,93.51499999999999,0.57,109.23,553.11,3.625,22.1,46.25,83.3,N,0.25,4,0.0,0.0,0.0,60.0
F0678,JFK,JFK_G6,46.0,1,0,9,5,557.87,64.755,4.573333333333333,93.715,443.32,-0.5399999999999998,23.7,72.9,76.7,N,0.6,5,1995.92,13.0,4.0,120.0
F0679,DFW,DFW_G8,19.0,0,0,10,3,517.48,45.06,1.115,90.51,408.45,-1.9166666666666667,14.1,71.71666666666667,131.4,NE,0.0,6,2708.77,9.0,4.0,180.0
F0680,JFK,JFK_G10,49.0,1,0,12,3,653.885,40.88,0.985,96.69333333333333,311.14,13.133333333333333,25.7,57.92,113.5,N,0.0,6,2522.3,8.0,3.0,120.0
F0681,ATL,ATL_G4,47.0,1,0,11,1,665.02,65.13333333333334,3.54,92.15,437.295,1.9600000000000009,17.5,71.45,122.0,NE,0.3333333333333333,6,664.52,2.0,1.0,180.0
F0682,DFW,DFW_G2,13.0,0,1,13,1,613.5066666666667,93.48,2.5933333333333333,94.88,436.99666666666667,10.466666666666667,26.0,89.2,142.8,N,0.0,3,936.23,4.0,1.0,120.0
F0683,LAX,LAX_G7,52.0,1,0,8,1,542.9033333333333,48.7,1.1099999999999999,104.88,459.73,10.899999999999999,24.7,71.66666666666667,104.1,N,0.3333333333333333,3,0.0,0.0,0.0,300.0
F0684,LAX,LAX_G7,47.0,1,0,13,3,655.56,76.50666666666666,2.27,98.84666666666668,430.995,-3.766666666666667,13.0,18.8,23.6,N,0.0,3,509.26,2.0,1.0,300.0
F0685,JFK,JFK_G5,4.0,0,1,2,4,502.52,46.68666666666667,2.1533333333333333,104.97,318.43,7.849999999999999,24.4,79.51666666666667,138.9,N,0.3333333333333333,6,1574.1299999999999,14.0,4.0,240.0
F0686,LAX,LAX_G5,5.0,0,1,10,1,690.5050000000001,94.5,1.745,108.12,328.7,0.65,1.1,70.26666666666667,107.6,N,0.3333333333333333,3,0.0,0.0,0.0,120.0
F0687,LAX,LAX_G10,50.0,1,0,13,1,661.31,51.55,1.405,102.75666666666666,487.31666666666666,0.5750000000000002,24.6,79.175,107.0,SW,0.0,4,1955.13,6.0,3.0,60.0
F0689,LAX,LAX_G9,12.0,0,1,9,1,601.86,44.825,1.94,104.84666666666665,485.695,15.86,26.0,85.94000000000001,108.4,NE,0.2,5,1718.62,5.0,2.0,60.0
F0690,JFK,JFK_G2,36.0,1,0,20,6,623.2533333333333,59.27666666666667,2.1,100.74333333333334,488.81333333333333,12.35,30.0,70.93333333333334,113.6,NW,0.0,3,2305.0299999999997,10.0,3.0,240.0
F0691,DFW,DFW_G10,24.0,0,0,19,0,589.4,67.56,3.25,92.96,382.26,3.0999999999999996,20.6,61.43333333333334,134.0,W,0.16666666666666666,6,2556.81,8.0,5.0,180.0
F0693,LAX,LAX_G9,9.0,0,1,18,6,549.5799999999999,77.81,1.875,98.34333333333332,405.18,-6.050000000000001,5.2,56.8,118.8,N,0.0,4,1048.3600000000001,4.0,2.0,60.0
F0695,ATL,ATL_G2,38.0,1,0,7,6,505.47,39.25,2.96,100.52,378.01,-2.6666666666666665,28.1,20.666666666666668,58.7,NW,0.0,3,0.0,0.0,0.0,60.0
F0696,JFK,JFK_G7,44.0,1,0,13,6,553.0500000000001,66.465,2.2800000000000002,102.04666666666667,508.56,6.519999999999999,24.0,29.0,107.0,N,0.0,5,0.0,0.0,0.0,240.0
F0697,ORD,ORD_G10,32.0,1,0,10,4,625.7049999999999,45.15,4.0600000000000005,96.44,576.865,6.5,20.8,113.10000000000001,147.3,E,0.0,4,815.36,9.0,3.0,300.0
F0698,JFK,JFK_G7,59.0,1,0,12,4,582.13,95.08,3.1366666666666667,101.825,519.39,5.460000000000001,20.1,79.08000000000001,130.3,E,0.0,5,228.6,2.0,1.0,60.0
F0699,ORD,ORD_G1,27.0,0,0,11,4,577.94,55.0,0.625,99.075,516.69,11.05,29.8,121.275,134.7,E,0.25,4,1039.94,8.0,2.0,240.0
F0700,DFW,DFW_G5,38.0,1,0,8,4,694.99,53.86,3.045,94.23,402.1566666666667,13.200000000000001,25.8,23.433333333333334,60.2,N,0.3333333333333333,3,0.0,0.0,0.0,300.0
F0701,DFW,DFW_G5,31.0,1,0,6,6,600.62,23.36,2.88,99.16000000000001,415.91999999999996,0.38000000000000006,20.3,73.84,145.0,E,0.4,5,0.0,0.0,0.0,240.0
F0702,LAX,LAX_G5,51.0,1,0,17,2,587.0566666666667,42.32,1.6533333333333333,95.29,361.64,-5.9799999999999995,7.8,57.2,85.0,E,0.0,5,1622.4699999999998,4.0,3.0,300.0
F0703,JFK,JFK_G6,23.0,0,0,10,1,561.195,82.91333333333334,1.38,98.11,482.55,5.8999999999999995,26.7,35.699999999999996,52.4,SW,0.3333333333333333,3,3089.39,14.0,5.0,240.0
F0704,DFW,DFW_G5,0.0,0,1,23,3,570.89,91.76,1.35,107.40666666666668,475.58,6.050000000000001,29.0,139.73333333333332,145.5,N,0.0,4,2252.47,13.0,4.0,300.0
F0705,ATL,ATL_G2,5.0,0,1,9,3,565.29,42.24,4.81,98.51,338.27,0.20000000000000018,15.9,61.225,129.6,N,0.5,4,2986.91,16.0,5.0,60.0
F0706,ATL,ATL_G9,41.0,1,0,19,2,668.485,60.989999999999995,2.41,100.04666666666667,393.0833333333333,-1.25,10.0,76.325,141.8,NW,0.25,4,1757.96,15.0,5.0,180.0
F0707,LAX,LAX_G8,55.0,1,0,20,2,682.78,55.065,3.0300000000000002,98.65,366.47,19.133333333333336,27.3,51.43333333333334,99.8,E,0.3333333333333333,3,1526.04,7.0,4.0,240.0
F0708,ATL,ATL_G6,31.0,1,0,22,0,609.52,35.99,3.67,97.86333333333333,485.1266666666667,4.9,14.9,48.540000000000006,89.4,E,0.6,5,1748.78,6.0,2.0,120.0
F0709,ATL,ATL_G6,30.0,0,0,13,3,593.6833333333333,40.809999999999995,1.4633333333333332,97.075,494.1499999999999,13.8,14.7,92.60000000000001,119.2,NW,0.3333333333333333,3,585.13,4.0,1.0,180.0
F0710,LAX,LAX_G8,14.0,0,1,22,6,620.98,49.81,2.235,98.01,509.74,14.5,27.1,50.25,98.9,E,0.3333333333333333,3,2831.33,9.0,4.0,300.0
F0711,DFW,DFW_G6,51.0,1,0,2,3,585.69,78.91666666666667,1.82,106.255,458.81499999999994,7.216666666666668,28.6,104.98333333333333,148.0,S,0.3333333333333333,6,2462.83,12.0,4.0,120.0
F0712,ORD,ORD_G7,24.0,0,0,18,0,559.4300000000001,45.76666666666667,4.375,100.35333333333334,320.61,10.775,27.1,35.55,75.3,N,0.0,4,2786.63,17.0,5.0,300.0
F0713,ORD,ORD_G10,37.0,1,0,21,4,526.1,24.44666666666667,1.84,102.305,463.52,3.5666666666666664,19.4,56.46,109.8,N,0.0,5,1979.8,8.0,3.0,60.0
F0714,JFK,JFK_G4,59.0,1,0,12,4,609.315,42.46666666666667,4.21,104.28,431.58666666666664,4.333333333333333,13.9,100.0,148.4,E,0.3333333333333333,3,2083.98,10.0,4.0,240.0
F0715,ORD,ORD_G4,37.0,1,0,12,4,612.29,75.32,1.97,98.64333333333333,499.12999999999994,0.4333333333333334,6.7,43.6,70.6,N,1.0,3,1965.98,10.0,4.0,60.0
F0716,DFW,DFW_G4,37.0,1,0,2,1,659.68,99.78,1.095,99.47,434.6133333333334,-10.7,-2.5,70.14,99.0,SE,0.6,5,775.1,3.0,1.0,240.0
F0717,LAX,LAX_G1,55.0,1,0,0,3,647.66,51.12,1.21,100.705,461.9166666666667,7.220000000000001,27.8,94.71666666666665,142.4,NW,0.16666666666666666,6,3173.29,14.0,5.0,60.0
F0718,DFW,DFW_G3,4.0,0,1,8,5,565.315,55.5,2.035,100.7,423.16333333333336,2.533333333333333,10.7,52.56666666666666,75.4,N,0.0,3,1522.6399999999999,4.0,2.0,240.0
F0719,LAX,LAX_G2,39.0,1,0,17,2,568.635,96.96,3.9349999999999996,101.23333333333333,598.67,4.5600000000000005,15.6,84.56,142.3,W,0.4,5,1651.98,3.0,2.0,240.0
F0720,LAX,LAX_G8,40.0,1,0,2,0,526.16,56.475,1.415,95.95,511.11,-9.766666666666667,5.1,71.475,149.1,SE,0.16666666666666666,6,2393.5,16.0,5.0,60.0
F0721,ORD,ORD_G4,12.0,0,1,5,0,,58.99333333333333,2.19,95.29,446.7266666666667,0.8200000000000003,26.9,45.58,84.0,NE,0.2,5,1081.2,4.0,3.0,300.0
F0722,ATL,ATL_G1,45.0,1,0,18,6,650.1766666666666,49.47,2.97,,454.11,-7.3,-3.1,104.33333333333333,123.5,E,0.3333333333333333,3,1984.08,7.0,4.0,120.0
F0723,DFW,DFW_G1,49.0,1,0,6,4,586.07,92.12,0.88,96.19333333333333,451.3,5.8999999999999995,24.4,92.51666666666667,126.1,NW,0.16666666666666666,6,1930.94,6.0,4.0,60.0
F0724,ORD,ORD_G5,7.0,0,1,14,6,546.19,53.52,3.6633333333333336,99.73,452.505,-3.0500000000000007,18.9,89.35,111.6,SW,0.5,4,1428.65,11.0,3.0,240.0
F0725,ATL,ATL_G1,38.0,1,0,6,2,698.06,71.28,2.6166666666666667,106.10333333333334,454.96500000000003,4.65,5.2,114.60000000000001,131.9,N,0.0,3,0.0,0.0,0.0,300.0
F0726,DFW,DFW_G4,36.0,1,0,22,4,503.18,52.723333333333336,3.295,,412.73,4.5,19.6,51.900000000000006,127.9,E,0.25,4,0.0,0.0,0.0,180.0
F0727,LAX,LAX_G9,5.0,0,1,23,0,563.53,43.34,3.546666666666667,100.37,521.24,12.42,27.4,60.58,91.3,S,0.2,5,791.45,3.0,1.0,180.0
F0728,JFK,JFK_G1,33.0,1,0,0,6,649.96,63.230000000000004,4.71,102.59,325.37,-0.8600000000000001,20.4,52.46,111.4,N,0.4,5,2363.33,9.0,4.0,240.0
F0729,ATL,ATL_G5,57.0,1,0,21,3,538.5,78.59,1.455,103.52,485.42499999999995,6.9,28.2,79.02000000000001,130.0,W,0.3333333333333333,6,1711.35,9.0,3.0,180.0
F0730,LAX,LAX_G8,48.0,1,0,4,6,574.425,68.455,1.8250000000000002,90.3,441.53,-5.466666666666668,-1.6,67.6,129.2,NE,0.3333333333333333,3,0.0,0.0,0.0,120.0
F0731,DFW,DFW_G3,17.0,0,0,7,3,654.97,86.12,4.82,90.37,540.235,7.55,29.1,67.9,123.1,NW,0.0,4,0.0,0.0,0.0,240.0
F0732,ATL,ATL_G4,23.0,0,0,18,1,518.78,47.46333333333333,4.86,104.44666666666666,570.9,-7.066666666666666,0.2,89.09999999999998,96.6,N,0.0,3,423.94,3.0,1.0,180.0
F0733,LAX,LAX_G4,29.0,0,0,4,2,559.995,40.19,2.07,99.27666666666666,447.795,3.9800000000000004,25.6,79.0,130.4,E,0.16666666666666666,6,0.0,0.0,0.0,120.0
F0735,JFK,JFK_G3,32.0,1,0,10,6,646.635,53.323333333333345,4.36,94.22,398.9666666666667,6.066666666666666,19.0,56.96666666666667,93.4,E,0.3333333333333333,3,2721.88,16.0,5.0,120.0
F0736,ORD,ORD_G5,34.0,1,0,2,1,617.165,63.65,3.4699999999999998,104.62,476.62,6.725,28.6,34.525,43.2,NE,0.0,4,3575.1099999999997,15.0,5.0,120.0
F0737,JFK,JFK_G7,28.0,0,0,17,6,558.95,69.6,2.93,98.005,446.56,19.475,22.2,94.95,141.7,S,0.75,4,2459.19,15.0,5.0,120.0
F0738,ATL,ATL_G3,52.0,1,0,9,1,667.48,56.955,0.93,99.365,405.89,6.519999999999999,24.2,60.866666666666674,76.7,SE,0.0,5,833.43,1.0,1.0,240.0
F0739,LAX,LAX_G6,0.0,0,1,23,6,661.33,66.75,1.49,,332.79,6.35,11.2,48.75,148.5,SE,0.0,4,1334.39,11.0,3.0,240.0
F0740,JFK,JFK_G1,45.0,1,0,11,0,663.9866666666667,64.47500000000001,1.1766666666666667,93.61,409.17,-0.8800000000000004,20.9,81.06,140.1,E,0.2,5,990.74,5.0,2.0,180.0
F0741,JFK,JFK_G9,25.0,0,0,2,6,590.63,45.425,1.68,95.2,,10.433333333333332,25.7,67.95,91.3,E,0.3333333333333333,3,2354.77,10.0,5.0,240.0
F0742,ORD,ORD_G1,42.0,1,0,3,1,658.8399999999999,64.61500000000001,1.42,98.28999999999999,424.995,-1.2999999999999996,29.3,111.25,146.5,SW,0.3333333333333333,3,812.04,4.0,2.0,180.0
F0743,LAX,LAX_G7,8.0,0,1,2,4,595.5150000000001,37.48,2.8449999999999998,99.97,548.48,7.966666666666666,28.3,75.91666666666667,144.8,S,0.3333333333333333,6,3975.79,10.0,5.0,60.0
F0744,ATL,ATL_G10,44.0,1,0,11,6,657.13,33.76,2.706666666666667,97.88666666666667,430.47,9.133333333333335,22.1,64.8,109.0,NE,0.0,3,1001.25,5.0,2.0,240.0
F0746,DFW,DFW_G1,12.0,0,1,8,4,560.2933333333334,73.79,2.795,101.57,516.0933333333332,2.3333333333333335,26.9,92.10000000000001,134.6,NW,0.6666666666666666,3,967.06,3.0,1.0,120.0
F0747,DFW,DFW_G5,36.0,1,0,2,2,535.26,51.38,2.88,97.36333333333334,506.15,8.266666666666666,25.4,85.31666666666666,135.1,E,0.16666666666666666,6,2030.6399999999999,6.0,3.0,120.0
F0748,DFW,DFW_G7,40.0,1,0,22,1,638.985,66.025,1.0266666666666666,92.04,391.72,9.15,26.2,85.72,131.2,W,0.16666666666666666,6,2159.62,10.0,3.0,120.0
F0749,ORD,ORD_G5,42.0,1,0,10,2,640.89,45.20333333333334,2.5766666666666667,90.76,381.395,12.6,22.3,31.566666666666663,83.5,NE,0.0,3,122.04,3.0,1.0,240.0
F0750,DFW,DFW_G3,55.0,1,0,11,6,567.1800000000001,55.775,2.305,94.74000000000001,432.95,0.8200000000000003,29.2,54.425000000000004,149.8,SE,0.2,5,2329.81,10.0,5.0,60.0
F0751,JFK,JFK_G4,6.0,0,1,6,1,584.1800000000001,82.73,3.79,98.345,455.4433333333333,-1.975,16.5,41.025,72.6,W,0.0,4,1629.22,11.0,4.0,240.0
F0752,ORD,ORD_G7,37.0,1,0,16,2,613.12,26.55,0.2,99.77,430.61,3.183333333333333,27.0,69.91666666666667,123.3,NW,0.0,6,2118.35,8.0,3.0,180.0
F0753,LAX,LAX_G2,31.0,1,0,10,4,666.31,60.83,2.365,90.3,497.805,6.44,25.1,59.6,140.2,SE,0.0,5,3197.14,15.0,5.0,180.0
F0754,JFK,JFK_G2,3.0,0,1,13,6,547.735,42.525,3.1033333333333335,105.22,486.06000000000006,6.44,20.2,73.9,121.4,W,0.0,5,1867.64,11.0,5.0,300.0
F0755,ORD,ORD_G3,12.0,0,1,2,0,560.99,49.27666666666667,4.84,105.195,493.91499999999996,7.516666666666667,23.5,51.279999999999994,108.3,SW,0.16666666666666666,6,0.0,0.0,0.0,300.0
