flight_id,departure_time,arrival_time,delay_minutes,airport,branch,flight_date,city,state,temperature,weather_condition,Air Pressure,Airspeed,Engine Temperature,Fuel Level,Vibration,avg_temperature_flight,max_temperature_flight,avg_wind_speed_flight,max_wind_speed_flight,pct_rain_events,num_weather_points
F0506,2023-09-25 18:13:19,2023-09-25 20:13:19,42.0,DFW,Branch_E,2023-09-25,Dallas,TX,28.6,Clear,108.53,427.09,604.9733333333334,61.12,0.965,14.125,23.2,70.55,122.8,0.0,4
F0507,2023-06-28 20:46:24,2023-06-28 22:46:24,16.0,DFW,Branch_B,2023-06-28,Los Angeles,CA,28.2,Clear,102.72,381.07,586.475,78.71000000000001,2.13,2.5,8.6,68.0,102.4,0.0,3
F0508,2023-05-09 11:34:01,2023-05-09 15:34:01,20.0,ORD,Branch_A,2023-05-09,New York,NY,16.8,Clear,97.98333333333333,580.99,562.15,58.20666666666667,2.525,3.3000000000000007,24.5,80.39999999999999,132.2,0.5,4
F0509,2023-03-02 04:51:25,2023-03-02 05:51:25,28.0,ATL,Branch_C,2023-03-02,Chicago,IL,9.0,Cloudy,95.63,416.95,686.91,50.665000000000006,4.07,10.8,24.5,72.03333333333333,101.3,0.0,4
F0510,2023-07-15 12:34:47,2023-07-15 14:34:47,4.0,DFW,Branch_C,2023-07-15,Chicago,IL,21.9,Cloudy,91.49,449.83,629.55,51.605,2.453333333333333,14.580000000000002,27.8,90.6,137.6,0.0,5
F0511,2023-11-01 11:32:22,2023-11-01 14:32:22,44.0,ORD,Branch_A,2023-11-01,New York,NY,16.1,Clear,103.1,515.9866666666667,604.485,23.6,1.23,22.400000000000002,24.4,54.4,78.6,0.0,3
F0512,2023-08-27 09:30:19,2023-08-27 13:30:19,59.0,DFW,Branch_E,2023-08-27,Dallas,TX,9.8,Storm,97.22,428.48,611.17,48.41,1.24,-3.88,12.5,49.68,120.4,0.2,5
F0513,2023-12-15 21:57:54,2023-12-15 23:57:54,5.0,DFW,Branch_A,2023-12-15,New York,NY,17.8,Clear,103.91666666666667,394.7,647.185,51.32666666666666,1.93,1.8666666666666671,23.5,86.66,142.3,0.3333333333333333,6
F0514,2023-08-15 02:21:29,2023-08-15 03:21:29,18.0,LAX,Branch_E,2023-08-15,Dallas,TX,20.8,Clear,105.12,385.81,519.04,25.34,1.31,-2.7800000000000002,14.2,104.66,147.0,0.2,5
F0515,2023-08-14 19:02:44,2023-08-14 21:02:44,52.0,ORD,Branch_D,2023-08-14,Atlanta,GA,28.1,Cloudy,109.65,374.3,644.9633333333333,53.595,3.6733333333333333,9.559999999999999,29.4,75.03333333333335,144.0,0.16666666666666666,6
F0516,2023-06-12 22:07:14,2023-06-13 03:07:14,48.0,JFK,Branch_C,2023-06-12,Chicago,IL,14.6,Sunny,101.98,498.8766666666667,623.18,88.06,3.1100000000000003,-1.0250000000000004,25.6,81.43333333333334,106.0,0.25,4
F0517,2023-10-07 09:52:19,2023-10-07 14:52:19,7.0,ORD,Branch_A,2023-10-07,New York,NY,12.2,Storm,98.89,486.53000000000003,571.51,84.12,2.6,10.399999999999999,25.9,104.95,149.9,0.25,4
F0518,2023-09-15 02:51:22,2023-09-15 05:51:22,55.0,LAX,Branch_B,2023-09-15,Los Angeles,CA,27.6,Sunny,102.36,534.4,602.3966666666666,40.08,,-7.175000000000001,5.9,68.275,117.2,0.25,4
F0521,2023-06-20 06:25:51,2023-06-20 11:25:51,48.0,LAX,Branch_C,2023-06-20,Chicago,IL,28.0,Clear,104.87,485.66333333333336,658.81,42.89,2.835,-4.175,4.7,33.7,56.5,0.25,4
F0522,2023-09-22 00:29:33,2023-09-22 05:29:33,19.0,DFW,Branch_B,2023-09-22,Los Angeles,CA,8.2,Clear,99.27333333333333,383.03,552.56,58.875,1.4266666666666667,6.55,28.8,96.6,119.9,0.0,5
F0523,2023-07-18 05:53:49,2023-07-18 07:53:49,57.0,ATL,Branch_B,2023-07-18,Los Angeles,CA,9.6,Cloudy,94.155,494.32,588.1133333333333,38.705,0.18,14.675,29.2,33.2,67.2,0.25,4
F0525,2023-09-29 10:14:07,2023-09-29 11:14:07,5.0,ORD,Branch_C,2023-09-29,Chicago,IL,13.9,Sunny,101.39333333333333,416.4666666666667,586.89,47.29,1.7366666666666666,6.483333333333333,23.6,48.44,94.0,0.16666666666666666,6
F0526,2023-06-26 10:07:09,2023-06-26 12:07:09,20.0,ATL,Branch_D,2023-06-26,Atlanta,GA,26.4,Clear,95.51,475.58,603.85,57.875,2.69,-2.633333333333333,8.3,50.349999999999994,71.8,0.3333333333333333,3
F0527,2023-01-14 06:52:30,2023-01-14 09:52:30,55.0,DFW,Branch_E,2023-01-14,Dallas,TX,,Sunny,100.905,323.41,672.64,68.235,4.45,-7.3,4.1,43.96666666666667,63.5,0.0,3
F0528,2023-05-20 10:51:33,2023-05-20 14:51:33,42.0,LAX,Branch_A,2023-05-20,New York,NY,16.8,Sunny,102.14,452.98,566.46,94.93,2.106666666666667,2.26,14.6,67.86666666666666,144.2,0.0,6
F0530,2023-07-22 17:00:23,2023-07-22 18:00:23,17.0,DFW,Branch_A,2023-07-22,New York,NY,19.0,Cloudy,102.96333333333332,516.07,528.52,71.9,2.28,26.233333333333334,29.7,80.76666666666667,140.6,0.6666666666666666,3
F0531,2023-11-28 21:19:14,2023-11-28 23:19:14,43.0,ORD,Branch_B,2023-11-28,Los Angeles,CA,28.3,Sunny,103.07333333333334,479.81666666666666,674.48,67.375,1.656666666666667,7.633333333333333,23.7,95.48333333333333,147.8,0.16666666666666666,6
F0532,2023-08-31 10:51:47,2023-08-31 11:51:47,26.0,LAX,Branch_E,2023-08-31,Dallas,TX,18.8,Cloudy,103.86500000000001,488.09,596.98,50.60333333333333,1.5999999999999999,-3.65,26.6,62.75,139.2,0.25,4
F0533,2023-08-11 18:29:56,2023-08-11 19:29:56,0.0,ATL,Branch_B,2023-08-11,Los Angeles,CA,7.4,Rain,100.71,495.29999999999995,630.73,50.925,1.16,3.1250000000000004,16.8,79.375,136.4,0.25,4
F0534,2023-01-20 19:58:50,2023-01-20 22:58:50,29.0,DFW,Branch_A,2023-01-20,New York,NY,25.8,Clear,103.06,339.65,588.09,97.26,1.935,-0.6333333333333329,25.6,28.133333333333336,49.9,0.0,6
F0535,2023-10-25 12:36:10,2023-10-25 14:36:10,38.0,ATL,Branch_C,2023-10-25,Chicago,IL,13.2,Clear,,429.81,609.315,56.620000000000005,3.6166666666666667,7.325,17.5,64.725,136.7,0.25,4
F0536,2023-05-24 19:38:03,2023-05-24 21:38:03,52.0,ORD,Branch_D,2023-05-24,Atlanta,GA,22.0,Storm,102.62,455.625,602.17,,1.57,10.200000000000001,24.5,69.45,128.0,0.3333333333333333,6
F0537,2023-05-16 15:49:07,2023-05-16 16:49:07,8.0,ATL,Branch_B,2023-05-16,Los Angeles,CA,8.1,Cloudy,94.76,323.87,516.75,32.02,1.9266666666666665,6.233333333333333,25.3,94.92,133.9,0.16666666666666666,6
F0538,2023-10-19 21:54:25,2023-10-20 02:54:25,34.0,ORD,Branch_E,2023-10-19,Dallas,TX,16.8,Clear,103.81333333333333,525.76,598.02,61.01,3.015,7.633333333333333,23.9,77.96666666666667,124.1,1.0,3
F0539,2023-06-21 20:00:23,2023-06-21 21:00:23,9.0,JFK,Branch_C,2023-06-21,Chicago,IL,20.5,Storm,97.85666666666667,393.25,650.48,64.155,2.575,-5.233333333333333,4.8,57.76666666666667,139.0,0.0,3
F0540,2023-11-10 18:47:01,2023-11-10 22:47:01,59.0,LAX,Branch_D,2023-11-10,Atlanta,GA,25.2,Sunny,105.715,549.22,599.6,37.25,1.93,1.9750000000000003,20.1,64.45,104.0,0.0,4
F0541,2023-04-15 01:05:21,2023-04-15 04:05:21,18.0,JFK,Branch_D,2023-04-15,Atlanta,GA,6.5,Clear,91.5,317.71,673.4033333333333,81.98333333333333,3.085,-2.18,16.5,25.380000000000003,45.5,0.0,5
F0542,2023-05-01 14:58:22,2023-05-01 18:58:22,0.0,ATL,Branch_E,2023-05-01,Dallas,TX,7.6,Sunny,103.13666666666667,496.05500000000006,647.98,79.445,3.7699999999999996,10.02,28.7,71.45,123.1,0.4,5
F0543,2023-05-06 02:35:11,2023-05-06 07:35:11,45.0,ORD,Branch_A,2023-05-06,New York,NY,21.3,Clear,100.655,390.54333333333335,609.1600000000001,66.825,2.42,9.280000000000001,25.0,133.375,146.5,0.4,5
F0545,2023-07-11 07:08:31,2023-07-11 11:08:31,8.0,LAX,Branch_D,2023-07-11,Atlanta,GA,25.9,Sunny,98.73,574.02,555.72,53.526666666666664,2.26,26.1,29.5,86.2,119.9,0.3333333333333333,3
F0547,2023-12-30 04:50:38,2023-12-30 09:50:38,9.0,ATL,Branch_C,2023-12-30,Chicago,IL,20.1,Cloudy,102.69333333333334,,563.4699999999999,24.28,0.53,-1.9333333333333336,21.8,79.98333333333333,123.1,0.16666666666666666,6
F0548,2023-03-20 18:21:24,2023-03-20 21:21:24,15.0,JFK,Branch_E,2023-03-20,Dallas,TX,22.7,Rain,93.89500000000001,382.46000000000004,622.0566666666667,40.625,3.54,1.7799999999999998,27.6,102.175,144.0,0.0,5
F0549,2023-09-02 16:02:27,2023-09-02 19:02:27,18.0,DFW,Branch_B,2023-09-02,Los Angeles,CA,26.8,Clear,102.07000000000001,451.045,534.23,41.14666666666667,4.21,10.6,29.5,53.775,128.2,0.0,5
F0550,2023-04-07 09:05:04,2023-04-07 12:05:04,40.0,ATL,Branch_D,2023-04-07,Atlanta,GA,,Sunny,99.67999999999999,431.56,548.67,83.33666666666666,2.4933333333333336,6.383333333333334,28.1,64.3,113.7,0.3333333333333333,6
F0551,2023-10-12 19:52:24,2023-10-13 00:52:24,12.0,LAX,Branch_E,2023-10-12,Dallas,TX,6.2,Storm,101.27666666666666,397.21000000000004,561.71,44.195,2.5533333333333332,4.375,28.8,123.8,149.9,0.5,4
F0552,2023-07-06 18:40:21,2023-07-06 22:40:21,57.0,ATL,Branch_A,2023-07-06,New York,NY,12.5,Sunny,94.77333333333333,437.4866666666667,585.165,53.96,1.1,9.32,29.8,102.25999999999999,140.6,0.2,5
F0553,2023-03-10 12:53:36,2023-03-10 15:53:36,41.0,ATL,Branch_E,2023-03-10,Dallas,TX,5.1,Sunny,91.09,432.5333333333333,589.2850000000001,87.6,3.48,0.39999999999999974,20.7,65.23333333333333,93.2,0.0,3
F0554,2023-04-28 11:36:35,2023-04-28 12:36:35,57.0,JFK,Branch_B,2023-04-28,Los Angeles,CA,7.8,Rain,104.765,458.51,596.79,58.010000000000005,1.2899999999999998,-1.4666666666666668,11.4,71.64999999999999,119.7,0.0,6
F0555,2023-03-24 04:38:23,2023-03-24 08:38:23,31.0,JFK,Branch_D,2023-03-24,Atlanta,GA,19.1,Sunny,90.98,469.3066666666667,617.435,64.15333333333334,3.15,6.5,18.4,99.32,148.0,0.0,5
F0556,2023-09-22 20:17:15,2023-09-23 00:17:15,44.0,ATL,Branch_B,2023-09-22,Los Angeles,CA,24.9,Rain,104.055,372.53999999999996,608.2199999999999,79.96000000000001,3.31,-2.8000000000000007,12.2,96.05,148.0,0.0,4
F0557,2023-11-29 23:09:34,2023-11-30 04:09:34,3.0,ORD,Branch_B,2023-11-29,Los Angeles,CA,17.9,Clear,93.52,468.075,667.98,79.32,4.4,4.483333333333333,29.2,50.85,121.1,0.16666666666666666,6
F0558,2023-06-26 03:45:27,2023-06-26 04:45:27,49.0,JFK,Branch_B,2023-06-26,Los Angeles,CA,27.9,Rain,102.97,329.62,604.05,50.163333333333334,4.5,12.3,27.2,104.3,141.0,0.2,5
F0559,2023-02-22 00:20:27,2023-02-22 02:20:27,60.0,ATL,Branch_D,2023-02-22,Atlanta,GA,22.1,Cloudy,98.08,488.71,614.8,59.093333333333334,2.4549999999999996,1.5000000000000007,23.5,66.4,138.0,0.16666666666666666,6
F0560,2023-06-08 06:30:18,2023-06-08 11:30:18,23.0,ATL,Branch_D,2023-06-08,Atlanta,GA,22.5,Sunny,103.49000000000001,370.24,571.24,55.39,3.95,7.225,20.2,96.86666666666667,149.9,0.0,4
F0561,2023-09-27 05:58:59,2023-09-27 06:58:59,47.0,ATL,Branch_D,2023-09-27,Atlanta,GA,9.0,Rain,99.17666666666666,536.23,597.5566666666667,85.965,1.91,9.9,23.8,89.13333333333333,108.7,0.0,3
F0562,2023-01-18 13:50:07,2023-01-18 14:50:07,43.0,JFK,Branch_D,2023-01-18,Atlanta,GA,9.3,Cloudy,100.1,518.92,624.3,64.445,2.81,7.833333333333335,21.6,87.76666666666665,145.0,0.3333333333333333,3
F0563,2023-04-30 04:32:12,2023-04-30 06:32:12,41.0,DFW,Branch_C,2023-04-30,Chicago,IL,26.7,Storm,109.11,435.90999999999997,620.9466666666667,61.89,2.2433333333333336,1.4399999999999997,17.7,56.58,83.7,0.2,5
F0564,2023-03-03 12:37:40,2023-03-03 17:37:40,15.0,JFK,Branch_C,2023-03-03,Chicago,IL,26.7,Clear,100.12,472.91999999999996,502.59,37.155,3.88,-12.733333333333334,-4.2,80.8,144.5,0.3333333333333333,3
F0565,2023-12-01 20:29:56,2023-12-01 23:29:56,4.0,JFK,Branch_A,2023-12-01,New York,NY,29.7,Storm,99.16666666666667,500.475,,76.63,1.98,11.525,24.2,69.025,136.1,0.0,4
F0566,2023-09-20 04:01:42,2023-09-20 09:01:42,55.0,LAX,Branch_A,2023-09-20,New York,NY,9.1,Sunny,102.35499999999999,459.31999999999994,641.32,59.92,2.36,11.700000000000001,17.7,90.55,118.0,0.25,4
F0567,2023-04-20 18:08:52,2023-04-20 19:08:52,11.0,DFW,Branch_E,2023-04-20,Dallas,TX,7.1,Cloudy,96.935,568.71,625.035,50.66,4.05,10.120000000000001,23.6,41.7,87.3,0.4,5
F0568,2023-03-26 19:32:10,2023-03-26 22:32:10,28.0,ORD,Branch_C,2023-03-26,Chicago,IL,7.9,Sunny,102.94,424.40000000000003,663.745,52.410000000000004,2.63,17.6,23.6,74.08,141.9,0.2,5
F0569,2023-07-01 12:34:17,2023-07-01 14:34:17,32.0,LAX,Branch_C,2023-07-01,Chicago,IL,28.9,Clear,97.58999999999999,334.6033333333333,536.155,67.27,1.1833333333333333,7.466666666666666,28.4,77.0,86.6,0.0,3
F0570,2023-09-14 00:48:46,2023-09-14 01:48:46,47.0,ATL,Branch_C,2023-09-14,Chicago,IL,20.6,Rain,108.07,389.41,661.74,61.81,4.68,12.88,23.5,89.08,141.2,0.4,5
F0571,2023-10-10 01:55:25,2023-10-10 02:55:25,31.0,LAX,Branch_B,2023-10-10,Los Angeles,CA,8.9,Sunny,106.16,421.6,593.98,53.515,3.98,1.933333333333333,29.7,54.18333333333333,107.6,0.3333333333333333,6
F0572,2023-08-11 13:56:00,2023-08-11 14:56:00,50.0,DFW,Branch_B,2023-08-11,Los Angeles,CA,24.3,Cloudy,93.56,480.21500000000003,676.15,36.245000000000005,3.4766666666666666,-10.450000000000001,-1.1,46.23333333333333,73.2,0.3333333333333333,3
F0573,2023-09-12 14:25:44,2023-09-12 15:25:44,9.0,LAX,Branch_D,2023-09-12,Atlanta,GA,,Storm,101.58500000000001,432.49,655.625,37.845,1.295,0.30000000000000043,22.6,118.0,136.4,0.3333333333333333,3
F0574,2023-11-23 05:27:52,2023-11-23 10:27:52,43.0,LAX,Branch_B,2023-11-23,Los Angeles,CA,13.0,Rain,96.9,478.93999999999994,585.3766666666667,75.59,1.5,10.233333333333333,28.9,36.4,60.0,0.0,3
F0576,2023-06-25 23:43:01,2023-06-26 03:43:01,39.0,ATL,Branch_B,2023-06-25,Los Angeles,CA,6.9,Storm,102.26333333333334,321.15,593.37,66.845,2.91,-5.4,-5.4,103.43333333333334,136.4,0.3333333333333333,3
F0577,2023-12-13 07:38:10,2023-12-13 08:38:10,6.0,ATL,Branch_B,2023-12-13,Los Angeles,CA,21.4,Rain,99.86500000000001,387.605,612.1949999999999,52.8,1.095,6.866666666666667,26.0,93.41666666666667,147.0,0.3333333333333333,6
F0578,2023-09-03 07:34:50,2023-09-03 09:34:50,59.0,LAX,Branch_B,2023-09-03,Los Angeles,CA,6.4,Cloudy,96.99,324.99,641.98,88.73,2.7199999999999998,7.859999999999999,15.9,93.11999999999999,143.1,0.4,5
F0579,2023-11-08 23:00:14,2023-11-09 03:00:14,36.0,JFK,Branch_B,2023-11-08,Los Angeles,CA,11.0,Clear,107.9,444.54,623.1,67.26666666666667,1.18,10.65,26.1,54.11666666666667,115.7,0.3333333333333333,6
F0580,2023-03-02 05:35:29,2023-03-02 06:35:29,34.0,JFK,Branch_E,2023-03-02,Dallas,TX,10.8,Rain,109.515,490.005,562.6233333333333,80.255,3.3666666666666667,5.6,21.0,81.725,114.8,0.25,4
F0582,2023-03-18 00:29:38,2023-03-18 02:29:38,17.0,ORD,Branch_C,2023-03-18,Chicago,IL,8.5,Clear,104.25,437.68,607.68,71.985,1.42,13.433333333333332,27.8,97.06666666666666,131.9,0.0,6
F0583,2023-04-26 16:35:38,2023-04-26 21:35:38,26.0,LAX,Branch_C,2023-04-26,Chicago,IL,7.9,Sunny,96.82000000000001,447.59499999999997,583.97,69.41333333333334,4.555,4.533333333333332,20.9,123.03333333333335,142.2,0.6666666666666666,3
F0584,2023-08-10 19:00:06,2023-08-11 00:00:06,57.0,ORD,Branch_E,2023-08-10,Dallas,TX,8.9,Storm,106.01,405.63,576.16,54.28,3.3233333333333337,11.2,29.4,63.083333333333336,145.4,0.3333333333333333,6
F0585,2023-02-14 23:33:35,2023-02-15 00:33:35,56.0,ATL,Branch_B,2023-02-14,Los Angeles,CA,17.9,Sunny,99.41,370.415,616.34,76.75666666666666,2.17,-7.18,10.2,101.9,122.5,0.4,5
F0586,2023-10-07 14:40:55,2023-10-07 16:40:55,49.0,LAX,Branch_D,2023-10-07,Atlanta,GA,20.2,Clear,94.24,467.16999999999996,559.93,97.65,3.0949999999999998,15.559999999999999,29.9,79.24,98.3,0.2,5
F0587,2023-03-06 22:49:08,2023-03-07 03:49:08,24.0,ATL,Branch_B,2023-03-06,Los Angeles,CA,26.0,Rain,101.59666666666665,555.12,587.9066666666666,44.07,2.32,15.166666666666666,27.8,86.91666666666667,120.1,0.0,6
F0588,2023-11-16 16:43:37,2023-11-16 21:43:37,41.0,ORD,Branch_A,2023-11-16,New York,NY,20.1,Cloudy,91.91,437.75,613.3100000000001,62.52333333333333,1.85,-1.1833333333333333,6.2,55.04,116.0,0.0,6
F0589,2023-08-27 16:54:09,2023-08-27 19:54:09,58.0,ORD,Branch_E,2023-08-27,Dallas,TX,20.4,Storm,98.63,495.35999999999996,697.09,32.88,3.625,-0.09999999999999964,15.4,80.86666666666667,112.0,0.0,3
F0590,2023-12-24 16:39:55,2023-12-24 17:39:55,47.0,ATL,Branch_C,2023-12-24,Chicago,IL,25.5,Sunny,98.48,433.75,692.67,76.17,3.44,4.333333333333333,24.6,68.13333333333334,137.5,0.6666666666666666,3
F0592,2023-08-25 13:01:41,2023-08-25 18:01:41,48.0,ORD,Branch_A,2023-08-25,New York,NY,9.0,Rain,104.57,354.75,668.89,76.34,2.796666666666667,8.225,20.3,56.425,134.0,0.25,4
F0593,2023-06-20 20:55:16,2023-06-20 22:55:16,25.0,ATL,Branch_A,2023-06-20,New York,NY,11.0,Sunny,97.565,541.12,616.9733333333334,71.98500000000001,2.563333333333333,0.6000000000000005,9.9,110.03333333333335,132.4,0.0,3
F0594,2023-04-21 08:03:37,2023-04-21 10:03:37,14.0,JFK,Branch_B,2023-04-21,Los Angeles,CA,24.3,Storm,108.44,484.67,524.22,75.75,1.67,-6.866666666666667,-0.6,85.71666666666665,141.2,0.0,6
F0595,2023-09-07 23:14:45,2023-09-08 04:14:45,24.0,ATL,Branch_A,2023-09-07,New York,NY,19.2,Storm,98.36,360.03,535.855,21.53,3.513333333333333,14.333333333333334,29.3,86.65,93.4,0.3333333333333333,3
F0596,2023-08-13 17:29:41,2023-08-13 19:29:41,53.0,ATL,Branch_C,2023-08-13,Chicago,IL,24.1,Storm,103.63,561.2950000000001,581.61,69.55666666666667,1.15,5.2,15.1,67.1,130.1,0.25,4
F0597,2023-12-22 03:25:29,2023-12-22 05:25:29,57.0,DFW,Branch_D,2023-12-22,Atlanta,GA,8.6,Cloudy,98.35,493.82500000000005,589.2,69.1,0.39,-8.58,10.5,58.58,112.2,0.2,5
F0599,2023-08-13 11:50:31,2023-08-13 15:50:31,14.0,ORD,Branch_B,2023-08-13,Los Angeles,CA,27.8,Rain,98.56666666666666,376.67499999999995,562.5,67.295,2.305,-3.0599999999999996,9.9,72.67999999999999,136.4,0.0,5
F0600,2023-11-11 03:21:55,2023-11-11 04:21:55,0.0,LAX,Branch_A,2023-11-11,New York,NY,20.7,Storm,106.75333333333333,450.5,618.14,22.03,1.32,9.200000000000001,24.1,108.0,122.7,0.0,3
F0601,2023-11-14 23:36:32,2023-11-15 01:36:32,5.0,LAX,Branch_D,2023-11-14,Atlanta,GA,29.7,Sunny,106.38,449.29,618.64,40.35666666666667,1.0,-3.4000000000000004,2.4,54.96666666666667,98.1,0.3333333333333333,3
F0602,2023-03-07 11:15:54,2023-03-07 14:15:54,25.0,ATL,Branch_B,2023-03-07,Los Angeles,CA,18.5,Storm,95.08500000000001,425.95,572.0,55.87,2.13,-6.675,1.2,68.71666666666667,126.0,0.16666666666666666,6
F0603,2023-12-28 22:10:21,2023-12-28 23:10:21,40.0,ORD,Branch_C,2023-12-28,Chicago,IL,6.7,Storm,97.81,383.77,551.72,67.81,4.65,12.18,28.8,73.3,139.1,0.2,5
F0604,2023-08-13 10:13:43,2023-08-13 12:13:43,51.0,LAX,Branch_E,2023-08-13,Dallas,TX,18.6,Rain,92.37,477.23,,71.845,2.54,-13.300000000000002,-5.1,114.93333333333334,132.0,0.3333333333333333,3
F0605,2023-07-28 05:20:47,2023-07-28 06:20:47,58.0,LAX,Branch_E,2023-07-28,Dallas,TX,28.7,Cloudy,109.74,402.58500000000004,612.705,76.36500000000001,1.9033333333333333,-0.03333333333333336,6.6,28.73333333333333,54.8,0.0,3
F0606,2023-01-18 00:42:25,2023-01-18 03:42:25,51.0,DFW,Branch_E,2023-01-18,Dallas,TX,11.4,Cloudy,103.36000000000001,480.05,630.225,30.91,1.76,13.319999999999999,25.0,80.32000000000001,129.1,0.2,5
F0608,2023-09-25 14:47:22,2023-09-25 18:47:22,17.0,ATL,Branch_D,2023-09-25,Atlanta,GA,12.2,Storm,94.77,541.015,644.865,42.406666666666666,2.28,9.64,21.9,84.25,141.0,0.3333333333333333,6
F0609,2023-12-20 22:49:32,2023-12-21 00:49:32,16.0,DFW,Branch_D,2023-12-20,Atlanta,GA,15.3,Rain,102.32,531.17,615.9933333333333,49.21,1.9266666666666667,5.516666666666667,29.5,79.03333333333333,126.7,0.16666666666666666,6
F0610,2023-09-14 16:46:28,2023-09-14 18:46:28,31.0,LAX,Branch_A,2023-09-14,New York,NY,15.8,Rain,102.89,408.85,600.6300000000001,80.84,3.5500000000000003,-1.775,25.2,64.625,141.0,0.0,4
F0612,2023-12-11 18:59:47,2023-12-11 19:59:47,1.0,DFW,Branch_C,2023-12-11,Chicago,IL,15.4,Clear,109.91,432.8,623.78,68.25,1.67,-8.9,1.8,37.075,97.3,0.25,4
F0613,2023-11-10 08:56:51,2023-11-10 09:56:51,17.0,JFK,Branch_C,2023-11-10,Chicago,IL,,Rain,108.13,411.46,651.32,93.48,1.965,-1.4749999999999996,28.7,70.925,139.0,0.25,4
F0615,2023-10-12 05:55:19,2023-10-12 08:55:19,43.0,DFW,Branch_A,2023-10-12,New York,NY,21.6,Sunny,101.41,483.1499999999999,533.86,70.72333333333334,2.6333333333333333,7.0,18.7,65.33333333333333,74.1,0.6666666666666666,3
F0616,2023-12-22 19:21:42,2023-12-22 23:21:42,6.0,ATL,Branch_A,2023-12-22,New York,NY,29.6,Sunny,96.925,396.2,644.22,63.67666666666667,3.715,6.033333333333334,25.1,65.46666666666665,143.2,0.16666666666666666,6
F0619,2023-04-19 04:36:19,2023-04-19 09:36:19,1.0,ORD,Branch_C,2023-04-19,Chicago,IL,19.8,Sunny,106.865,500.8733333333333,516.75,56.48,2.716666666666667,-3.116666666666667,10.9,100.56,146.8,0.0,6
F0620,2023-02-13 20:31:35,2023-02-13 23:31:35,40.0,ATL,Branch_D,2023-02-13,Atlanta,GA,10.3,Cloudy,106.67500000000001,393.12,689.1,61.22,2.685,2.733333333333334,24.7,104.93333333333334,137.9,0.3333333333333333,6
F0621,2023-05-07 04:58:25,2023-05-07 06:58:25,36.0,LAX,Branch_E,2023-05-07,Dallas,TX,19.6,Storm,99.79,471.82,622.6766666666666,88.81,2.4850000000000003,3.8800000000000003,23.3,102.75999999999999,147.5,0.0,5
F0622,2023-01-20 04:54:34,2023-01-20 06:54:34,34.0,DFW,Branch_D,2023-01-20,Atlanta,GA,25.8,Clear,104.18333333333334,486.14,543.7,25.494999999999997,3.6033333333333335,-1.9166666666666667,15.0,78.28333333333333,147.2,0.16666666666666666,6
F0623,2023-04-28 23:15:57,2023-04-29 04:15:57,21.0,DFW,Branch_C,2023-04-28,Chicago,IL,26.8,Clear,100.02000000000001,,610.335,75.78999999999999,4.173333333333333,7.1,18.1,90.425,141.7,0.5,4
F0624,2023-11-06 20:44:20,2023-11-07 00:44:20,13.0,ORD,Branch_A,2023-11-06,New York,NY,19.1,Cloudy,104.49,423.8,606.2966666666666,38.88,4.52,2.1666666666666665,5.3,91.39999999999999,119.6,0.0,3
F0625,2023-02-17 04:00:22,2023-02-17 08:00:22,4.0,JFK,Branch_E,2023-02-17,Dallas,TX,29.9,Clear,106.48,429.71500000000003,564.635,71.16,2.6950000000000003,1.6000000000000003,26.5,110.67999999999999,143.3,0.0,6
F0626,2023-08-15 09:21:24,2023-08-15 12:21:24,51.0,ORD,Branch_D,2023-08-15,Atlanta,GA,18.4,Cloudy,103.98,490.06,582.1833333333333,84.65,,8.625,18.2,57.775,76.0,0.0,4
F0627,2023-11-11 12:59:22,2023-11-11 16:59:22,35.0,ATL,Branch_B,2023-11-11,Los Angeles,CA,21.6,Sunny,103.09666666666665,422.18,614.2449999999999,59.74,0.695,-0.36666666666666736,18.7,98.93333333333334,146.1,0.0,3
F0628,2023-08-14 19:43:10,2023-08-14 23:43:10,18.0,ATL,Branch_B,2023-08-14,Los Angeles,CA,11.9,Storm,100.44,315.93,614.605,72.55,2.52,-5.633333333333333,10.8,90.12,140.8,0.16666666666666666,6
F0629,2023-05-21 22:08:47,2023-05-22 02:08:47,15.0,DFW,Branch_B,2023-05-21,Los Angeles,CA,5.1,Cloudy,100.015,347.505,586.7850000000001,93.37,3.125,7.3,28.2,82.3,148.5,0.5,6
F0631,2023-11-03 22:37:49,2023-11-03 23:37:49,0.0,ATL,Branch_C,2023-11-03,Chicago,IL,9.7,Storm,95.63,443.21,563.37,97.345,1.4433333333333334,2.825,5.1,61.0,97.1,0.25,4
F0632,2023-06-15 01:02:20,2023-06-15 06:02:20,59.0,ATL,Branch_C,2023-06-15,Chicago,IL,15.1,Cloudy,96.47,555.38,639.77,63.22,2.73,8.816666666666666,28.2,81.39999999999999,144.1,0.3333333333333333,6
F0634,2023-04-15 07:23:29,2023-04-15 09:23:29,58.0,ATL,Branch_B,2023-04-15,Los Angeles,CA,14.5,Sunny,107.53,411.71999999999997,607.95,67.06,2.105,8.8,26.2,102.54,127.2,0.0,5
F0635,2023-06-07 23:22:41,2023-06-08 04:22:41,11.0,LAX,Branch_C,2023-06-07,Chicago,IL,17.6,Storm,102.02,542.79,575.415,59.71,1.8699999999999999,3.9666666666666663,17.5,88.91999999999999,138.5,0.2,5
