sensor_id,flight_id,sensor_type,sensor_value,event_time
EN5702,F0048,Engine Temperature,641.5,2023-01-04 03:36:48
EN4132,F0048,Engine Temperature,699.34,2023-01-04 03:34:45
EN4581,F0048,Engine Temperature,696.13,2023-01-04 03:20:40
FU1416,F0048,Fuel Level,78.92,2023-01-04 03:21:33
FU8490,F0048,Fuel Level,72.21,2023-01-04 04:01:49
VI4342,F0048,Vibration,,2023-01-04 03:36:19
VI1881,F0048,Vibration,0.9,2023-01-04 03:20:18
AI6625,F0048,Air Pressure,91.87,2023-01-04 03:16:18
AI9823,F0048,Air Pressure,97.68,2023-01-04 03:16:29
AI7699,F0048,Air Pressure,91.5,2023-01-04 04:04:14
AI8007,F0048,Airspeed,322.27,2023-01-04 03:42:59
AI9466,F0048,Airspeed,535.62,2023-01-04 03:59:54
AI7572,F0048,Airspeed,435.86,2023-01-04 03:22:10
EN1633,F0049,Engine Temperature,,2023-02-26 04:50:47
FU5532,F0049,Fuel Level,99.07,2023-02-26 01:01:52
FU6814,F0049,Fuel Level,32.9,2023-02-26 04:29:08
FU7630,F0049,Fuel Level,60.34,2023-02-26 04:44:53
VI4814,F0049,Vibration,2.52,2023-02-26 02:11:12
VI9447,F0049,Vibration,2.65,2023-02-26 04:19:45
AI2032,F0049,Air Pressure,105.29,2023-02-26 01:26:39
AI6590,F0049,Airspeed,519.25,2023-02-26 05:00:24
EN8890,F0050,Engine Temperature,640.88,2023-04-06 07:03:42
EN1782,F0050,Engine Temperature,542.9,2023-04-06 07:17:16
FU3689,F0050,Fuel Level,77.14,2023-04-06 07:33:00
FU2650,F0050,Fuel Level,84.46,2023-04-06 07:31:03
FU3180,F0050,Fuel Level,28.57,2023-04-06 06:47:52
VI9013,F0050,Vibration,2.86,2023-04-06 07:19:05
VI3977,F0050,Vibration,2.53,2023-04-06 07:05:00
AI3654,F0050,Air Pressure,100.62,2023-04-06 07:15:07
AI8213,F0050,Air Pressure,103.42,2023-04-06 07:07:39
AI3369,F0050,Air Pressure,108.3,2023-04-06 06:37:57
AI6210,F0050,Airspeed,319.4,2023-04-06 06:58:57
AI8295,F0050,Airspeed,469.06,2023-04-06 07:29:01
AI7870,F0050,Airspeed,386.22,2023-04-06 06:38:41
EN4581,F0051,Engine Temperature,655.17,2023-05-09 20:58:32
EN4627,F0051,Engine Temperature,565.77,2023-05-09 22:03:29
FU5956,F0051,Fuel Level,89.51,2023-05-09 20:23:59
VI2805,F0051,Vibration,3.98,2023-05-09 21:17:17
VI9562,F0051,Vibration,3.57,2023-05-09 22:57:53
AI1260,F0051,Air Pressure,90.23,2023-05-09 20:30:59
AI5824,F0051,Air Pressure,,2023-05-09 21:30:32
AI5835,F0051,Airspeed,566.46,2023-05-09 20:59:22
EN6925,F0052,Engine Temperature,601.03,2023-01-06 21:02:20
FU1253,F0052,Fuel Level,65.61,2023-01-06 21:57:57
VI6949,F0052,Vibration,4.42,2023-01-06 19:41:26
VI1415,F0052,Vibration,1.31,2023-01-06 21:14:18
VI2913,F0052,Vibration,2.42,2023-01-06 21:29:05
AI7856,F0052,Air Pressure,,2023-01-06 20:19:44
AI9108,F0052,Air Pressure,100.59,2023-01-06 22:09:24
AI6699,F0052,Air Pressure,90.45,2023-01-06 20:12:15
AI1545,F0052,Airspeed,417.83,2023-01-06 20:54:59
AI7275,F0052,Airspeed,442.23,2023-01-06 21:14:52
EN7104,F0053,Engine Temperature,557.67,2023-01-04 11:03:33
EN7618,F0053,Engine Temperature,501.52,2023-01-04 08:58:58
EN9992,F0053,Engine Temperature,644.82,2023-01-04 09:55:01
FU9617,F0053,Fuel Level,90.15,2023-01-04 11:11:44
FU8402,F0053,Fuel Level,69.03,2023-01-04 10:34:08
FU1776,F0053,Fuel Level,92.29,2023-01-04 11:20:14
VI6876,F0053,Vibration,4.64,2023-01-04 09:39:36
VI9584,F0053,Vibration,1.43,2023-01-04 09:08:39
AI5015,F0053,Air Pressure,95.68,2023-01-04 11:23:58
AI4257,F0053,Air Pressure,107.36,2023-01-04 11:18:53
AI3385,F0053,Air Pressure,99.53,2023-01-04 10:06:53
AI3674,F0053,Airspeed,496.08,2023-01-04 09:32:57
AI5362,F0053,Airspeed,517.82,2023-01-04 11:19:27
EN1224,F0054,Engine Temperature,574.26,2023-05-03 15:53:45
FU5125,F0054,Fuel Level,64.12,2023-05-03 15:43:44
VI7343,F0054,Vibration,4.43,2023-05-03 15:11:38
AI8438,F0054,Air Pressure,104.31,2023-05-03 15:56:03
AI6263,F0054,Air Pressure,101.7,2023-05-03 15:56:05
AI8475,F0054,Airspeed,413.85,2023-05-03 15:57:29
EN9747,F0055,Engine Temperature,,2023-10-04 16:56:57
FU6200,F0055,Fuel Level,26.58,2023-10-04 16:44:24
FU4049,F0055,Fuel Level,79.71,2023-10-04 16:15:37
VI4585,F0055,Vibration,4.81,2023-10-04 16:31:02
VI5549,F0055,Vibration,1.51,2023-10-04 16:36:15
VI7187,F0055,Vibration,3.56,2023-10-04 16:31:05
AI2302,F0055,Air Pressure,108.62,2023-10-04 16:12:18
AI8684,F0055,Air Pressure,90.21,2023-10-04 16:39:01
AI5643,F0055,Air Pressure,102.32,2023-10-04 16:25:26
AI4355,F0055,Airspeed,534.38,2023-10-04 16:22:23
AI5024,F0055,Airspeed,370.6,2023-10-04 16:54:33
EN1625,F0056,Engine Temperature,628.62,2023-11-15 16:13:09
EN3212,F0056,Engine Temperature,698.95,2023-11-15 16:54:01
FU8177,F0056,Fuel Level,34.58,2023-11-15 16:31:25
VI9440,F0056,Vibration,4.08,2023-11-15 15:21:43
AI5901,F0056,Air Pressure,91.37,2023-11-15 16:24:20
AI1664,F0056,Air Pressure,94.35,2023-11-15 18:06:19
AI3777,F0056,Air Pressure,90.09,2023-11-15 18:00:54
AI9167,F0056,Airspeed,513.7,2023-11-15 16:00:04
AI2742,F0056,Airspeed,569.64,2023-11-15 17:07:11
EN5857,F0057,Engine Temperature,580.81,2023-05-04 08:27:02
FU2795,F0057,Fuel Level,73.81,2023-05-04 05:57:04
VI7352,F0057,Vibration,1.22,2023-05-04 08:05:18
VI7764,F0057,Vibration,1.66,2023-05-04 08:04:09
VI1048,F0057,Vibration,2.58,2023-05-04 07:13:08
AI6844,F0057,Air Pressure,,2023-05-04 08:51:27
AI3758,F0057,Air Pressure,109.04,2023-05-04 09:14:50
AI3277,F0057,Air Pressure,98.81,2023-05-04 06:48:36
AI5212,F0057,Airspeed,412.23,2023-05-04 09:31:40
AI5170,F0057,Airspeed,433.19,2023-05-04 06:34:54
EN5096,F0058,Engine Temperature,568.05,2023-04-04 10:20:36
EN8825,F0058,Engine Temperature,647.18,2023-04-04 10:55:42
EN2136,F0058,Engine Temperature,573.29,2023-04-04 10:53:29
FU6451,F0058,Fuel Level,97.12,2023-04-04 09:55:01
VI8612,F0058,Vibration,3.02,2023-04-04 09:29:15
VI1377,F0058,Vibration,3.07,2023-04-04 10:52:10
VI2229,F0058,Vibration,1.71,2023-04-04 11:32:10
AI8164,F0058,Air Pressure,99.13,2023-04-04 10:54:33
AI4197,F0058,Air Pressure,97.02,2023-04-04 12:10:38
AI8232,F0058,Airspeed,525.45,2023-04-04 11:10:31
AI6798,F0058,Airspeed,314.21,2023-04-04 08:47:08
EN7201,F0059,Engine Temperature,558.23,2023-05-22 13:10:13
FU6336,F0059,Fuel Level,41.66,2023-05-22 12:58:59
FU1818,F0059,Fuel Level,31.22,2023-05-22 13:33:02
FU8376,F0059,Fuel Level,49.61,2023-05-22 14:57:59
VI1904,F0059,Vibration,3.32,2023-05-22 16:37:50
VI3590,F0059,Vibration,2.96,2023-05-22 15:09:06
VI5607,F0059,Vibration,4.15,2023-05-22 13:22:10
AI1776,F0059,Air Pressure,103.9,2023-05-22 12:58:22
AI4482,F0059,Airspeed,,2023-05-22 16:43:36
AI6244,F0059,Airspeed,335.72,2023-05-22 12:25:59
AI1206,F0059,Airspeed,416.38,2023-05-22 12:42:32
EN3926,F0060,Engine Temperature,532.34,2023-03-19 10:01:53
EN2477,F0060,Engine Temperature,623.27,2023-03-19 09:00:06
FU7707,F0060,Fuel Level,32.54,2023-03-19 11:33:29
VI6400,F0060,Vibration,4.39,2023-03-19 10:43:23
AI3306,F0060,Air Pressure,,2023-03-19 08:10:04
AI5816,F0060,Air Pressure,104.94,2023-03-19 08:11:05
AI2864,F0060,Airspeed,430.35,2023-03-19 08:19:22
AI4656,F0060,Airspeed,506.57,2023-03-19 08:02:25
AI2733,F0060,Airspeed,394.74,2023-03-19 08:06:57
EN2041,F0061,Engine Temperature,512.06,2023-01-23 14:26:58
EN4244,F0061,Engine Temperature,,2023-01-23 12:12:30
FU8623,F0061,Fuel Level,31.9,2023-01-23 11:52:31
FU4015,F0061,Fuel Level,35.09,2023-01-23 14:07:22
FU6887,F0061,Fuel Level,56.54,2023-01-23 11:30:32
VI1472,F0061,Vibration,,2023-01-23 11:44:55
AI1328,F0061,Air Pressure,97.84,2023-01-23 10:20:10
AI8475,F0061,Air Pressure,94.42,2023-01-23 14:16:21
AI7662,F0061,Airspeed,548.6,2023-01-23 12:13:50
EN5842,F0062,Engine Temperature,520.36,2023-03-29 06:09:36
EN1136,F0062,Engine Temperature,518.87,2023-03-29 07:37:28
EN9503,F0062,Engine Temperature,541.59,2023-03-29 08:42:10
FU7452,F0062,Fuel Level,89.89,2023-03-29 06:03:22
FU9839,F0062,Fuel Level,48.5,2023-03-29 06:19:10
VI2476,F0062,Vibration,4.14,2023-03-29 06:39:52
VI4008,F0062,Vibration,0.93,2023-03-29 07:53:45
AI3328,F0062,Air Pressure,94.68,2023-03-29 08:37:41
AI2663,F0062,Air Pressure,94.34,2023-03-29 08:02:42
AI8556,F0062,Air Pressure,95.4,2023-03-29 07:45:06
AI8265,F0062,Airspeed,303.61,2023-03-29 07:48:12
AI1405,F0062,Airspeed,349.37,2023-03-29 08:41:56
EN3022,F0063,Engine Temperature,514.65,2023-05-28 08:26:09
EN9792,F0063,Engine Temperature,546.03,2023-05-28 07:51:11
EN4468,F0063,Engine Temperature,623.01,2023-05-28 05:53:36
FU5390,F0063,Fuel Level,71.18,2023-05-28 05:37:45
FU2145,F0063,Fuel Level,70.26,2023-05-28 07:20:54
FU1683,F0063,Fuel Level,36.68,2023-05-28 06:00:32
VI1920,F0063,Vibration,1.97,2023-05-28 08:09:41
VI8524,F0063,Vibration,3.39,2023-05-28 05:43:09
VI6345,F0063,Vibration,4.76,2023-05-28 06:51:58
AI1217,F0063,Air Pressure,93.53,2023-05-28 07:35:27
AI7048,F0063,Air Pressure,105.43,2023-05-28 05:03:03
AI4347,F0063,Airspeed,378.04,2023-05-28 08:28:53
EN2529,F0064,Engine Temperature,595.79,2023-06-23 08:04:00
EN1285,F0064,Engine Temperature,603.23,2023-06-23 08:07:00
EN5457,F0064,Engine Temperature,560.96,2023-06-23 07:29:09
FU7630,F0064,Fuel Level,37.7,2023-06-23 07:45:00
FU3209,F0064,Fuel Level,74.75,2023-06-23 07:49:00
FU9081,F0064,Fuel Level,87.32,2023-06-23 07:21:43
VI4199,F0064,Vibration,0.89,2023-06-23 07:14:08
VI3351,F0064,Vibration,4.47,2023-06-23 07:20:12
VI1927,F0064,Vibration,0.06,2023-06-23 07:55:26
AI3416,F0064,Air Pressure,109.82,2023-06-23 07:51:56
AI6401,F0064,Air Pressure,100.71,2023-06-23 07:12:52
AI8828,F0064,Air Pressure,95.21,2023-06-23 07:12:22
AI3583,F0064,Airspeed,339.66,2023-06-23 07:41:10
EN1776,F0065,Engine Temperature,617.61,2023-01-07 08:45:40
FU7396,F0065,Fuel Level,54.59,2023-01-07 05:19:15
VI3785,F0065,Vibration,4.39,2023-01-07 08:59:29
AI1927,F0065,Air Pressure,100.85,2023-01-07 06:33:04
AI1034,F0065,Air Pressure,94.44,2023-01-07 06:38:20
AI5794,F0065,Air Pressure,98.35,2023-01-07 04:07:37
AI3712,F0065,Airspeed,509.99,2023-01-07 04:23:12
AI9375,F0065,Airspeed,578.52,2023-01-07 08:21:23
AI8074,F0065,Airspeed,389.27,2023-01-07 06:38:31
EN1315,F0066,Engine Temperature,,2023-10-26 12:36:31
EN4383,F0066,Engine Temperature,523.41,2023-10-26 13:37:32
FU2968,F0066,Fuel Level,80.47,2023-10-26 14:02:58
VI7971,F0066,Vibration,2.46,2023-10-26 13:23:25
AI1302,F0066,Air Pressure,103.89,2023-10-26 12:25:55
AI9662,F0066,Airspeed,532.17,2023-10-26 13:18:27
AI1241,F0066,Airspeed,537.19,2023-10-26 13:50:38
AI6674,F0066,Airspeed,500.85,2023-10-26 13:43:43
EN1459,F0067,Engine Temperature,658.79,2023-10-07 10:16:44
EN3626,F0067,Engine Temperature,635.42,2023-10-07 10:18:55
FU6948,F0067,Fuel Level,55.98,2023-10-07 10:05:31
VI7712,F0067,Vibration,5.0,2023-10-07 09:55:10
AI7987,F0067,Air Pressure,96.37,2023-10-07 10:10:29
AI7187,F0067,Air Pressure,109.71,2023-10-07 10:38:48
AI8054,F0067,Air Pressure,105.13,2023-10-07 10:17:29
AI9736,F0067,Airspeed,556.39,2023-10-07 10:20:50
AI5930,F0067,Airspeed,588.96,2023-10-07 10:38:32
AI6749,F0067,Airspeed,457.24,2023-10-07 10:02:52
EN9527,F0068,Engine Temperature,690.28,2023-12-11 22:04:47
EN8292,F0068,Engine Temperature,,2023-12-12 00:10:54
FU6163,F0068,Fuel Level,39.05,2023-12-11 23:41:44
VI5492,F0068,Vibration,,2023-12-11 23:07:49
VI3944,F0068,Vibration,1.43,2023-12-11 22:48:34
AI8807,F0068,Air Pressure,92.4,2023-12-11 22:11:19
AI8164,F0068,Airspeed,596.0,2023-12-11 22:52:24
AI7602,F0068,Airspeed,539.57,2023-12-11 21:32:51
AI2969,F0068,Airspeed,509.66,2023-12-11 23:54:07
EN9215,F0069,Engine Temperature,573.87,2023-03-05 11:54:58
EN2103,F0069,Engine Temperature,694.47,2023-03-05 12:41:57
EN1589,F0069,Engine Temperature,523.32,2023-03-05 13:21:24
FU3342,F0069,Fuel Level,74.76,2023-03-05 12:20:15
FU1955,F0069,Fuel Level,21.08,2023-03-05 11:11:08
FU4776,F0069,Fuel Level,71.63,2023-03-05 12:14:55
VI1443,F0069,Vibration,2.79,2023-03-05 13:24:20
VI8020,F0069,Vibration,4.19,2023-03-05 12:47:01
AI8742,F0069,Air Pressure,102.09,2023-03-05 11:40:45
AI5133,F0069,Airspeed,426.3,2023-03-05 11:20:36
EN3496,F0070,Engine Temperature,522.06,2023-08-10 03:52:01
EN4490,F0070,Engine Temperature,545.74,2023-08-10 05:33:54
FU1765,F0070,Fuel Level,57.41,2023-08-10 04:58:22
VI6080,F0070,Vibration,2.57,2023-08-10 02:32:39
VI7310,F0070,Vibration,0.7,2023-08-10 03:15:08
AI4594,F0070,Air Pressure,90.34,2023-08-10 05:55:54
AI9374,F0070,Airspeed,459.95,2023-08-10 04:41:49
AI9987,F0070,Airspeed,597.69,2023-08-10 04:37:14
EN8391,F0071,Engine Temperature,655.63,2023-04-11 11:54:03
FU9903,F0071,Fuel Level,93.95,2023-04-11 09:41:59
FU4363,F0071,Fuel Level,36.95,2023-04-11 09:35:08
VI6372,F0071,Vibration,0.5,2023-04-11 08:57:42
VI1010,F0071,Vibration,0.83,2023-04-11 08:49:02
AI4461,F0071,Air Pressure,,2023-04-11 11:47:02
AI2979,F0071,Air Pressure,102.72,2023-04-11 10:40:47
AI8185,F0071,Airspeed,529.23,2023-04-11 09:14:00
AI6471,F0071,Airspeed,558.6,2023-04-11 08:06:11
AI8616,F0071,Airspeed,372.31,2023-04-11 10:15:24
EN8646,F0072,Engine Temperature,666.79,2023-01-20 22:26:56
FU7580,F0072,Fuel Level,78.36,2023-01-21 02:41:34
FU3824,F0072,Fuel Level,,2023-01-20 23:27:07
FU4334,F0072,Fuel Level,25.83,2023-01-20 22:31:24
VI3176,F0072,Vibration,2.13,2023-01-21 02:41:09
VI9163,F0072,Vibration,0.75,2023-01-21 01:29:59
AI4319,F0072,Air Pressure,107.49,2023-01-21 01:17:27
AI4093,F0072,Air Pressure,96.33,2023-01-21 02:43:28
AI4371,F0072,Air Pressure,105.04,2023-01-21 01:52:50
AI9201,F0072,Airspeed,425.31,2023-01-21 03:02:34
AI5043,F0072,Airspeed,508.57,2023-01-20 23:02:53
EN4095,F0074,Engine Temperature,632.78,2023-03-13 03:46:37
EN6364,F0074,Engine Temperature,,2023-03-13 03:22:37
FU6420,F0074,Fuel Level,88.01,2023-03-13 04:01:25
FU3354,F0074,Fuel Level,95.83,2023-03-13 03:55:43
FU9760,F0074,Fuel Level,58.18,2023-03-13 03:36:17
VI9063,F0074,Vibration,0.92,2023-03-13 03:45:43
AI3213,F0074,Air Pressure,108.05,2023-03-13 04:12:59
AI6807,F0074,Airspeed,518.33,2023-03-13 03:32:03
AI6482,F0074,Airspeed,412.76,2023-03-13 04:07:30
AI1166,F0074,Airspeed,316.58,2023-03-13 03:25:06
EN6913,F0075,Engine Temperature,573.1,2023-12-05 14:22:34
FU7509,F0075,Fuel Level,86.23,2023-12-05 14:15:32
FU6004,F0075,Fuel Level,85.64,2023-12-05 14:21:29
VI4332,F0075,Vibration,2.98,2023-12-05 14:05:03
VI7906,F0075,Vibration,1.79,2023-12-05 14:20:09
AI5729,F0075,Air Pressure,101.5,2023-12-05 14:28:56
AI9304,F0075,Airspeed,366.04,2023-12-05 14:13:09
AI9360,F0075,Airspeed,369.74,2023-12-05 13:51:17
EN2554,F0076,Engine Temperature,500.73,2023-09-30 06:24:47
EN1047,F0076,Engine Temperature,582.2,2023-09-30 05:34:56
FU3284,F0076,Fuel Level,78.13,2023-09-30 05:25:14
FU2262,F0076,Fuel Level,71.95,2023-09-30 04:47:24
VI3115,F0076,Vibration,1.35,2023-09-30 07:01:40
AI4626,F0076,Air Pressure,90.91,2023-09-30 07:00:00
AI7175,F0076,Air Pressure,108.88,2023-09-30 05:05:01
AI1508,F0076,Airspeed,,2023-09-30 05:43:00
EN3776,F0077,Engine Temperature,605.09,2023-05-30 12:51:22
FU2025,F0077,Fuel Level,94.03,2023-05-30 10:41:22
VI8071,F0077,Vibration,3.44,2023-05-30 12:59:16
VI7632,F0077,Vibration,2.77,2023-05-30 11:29:22
VI9402,F0077,Vibration,4.63,2023-05-30 12:55:21
AI5634,F0077,Air Pressure,91.86,2023-05-30 14:19:56
AI4346,F0077,Airspeed,486.39,2023-05-30 14:57:27
EN7232,F0080,Engine Temperature,560.12,2023-06-16 00:38:31
FU2438,F0080,Fuel Level,,2023-06-16 00:20:31
FU6564,F0080,Fuel Level,58.48,2023-06-16 01:34:15
FU9022,F0080,Fuel Level,92.26,2023-06-16 00:42:32
VI7891,F0080,Vibration,4.01,2023-06-16 02:41:10
VI8369,F0080,Vibration,2.09,2023-06-15 23:33:44
VI4251,F0080,Vibration,0.6,2023-06-16 03:09:52
AI3999,F0080,Air Pressure,90.91,2023-06-16 00:28:39
AI3656,F0080,Airspeed,386.32,2023-06-15 23:31:01
EN1557,F0082,Engine Temperature,525.86,2023-04-29 20:11:07
FU4486,F0082,Fuel Level,90.0,2023-04-29 20:38:04
VI1508,F0082,Vibration,3.55,2023-04-29 20:12:25
AI6246,F0082,Air Pressure,99.32,2023-04-29 21:24:45
AI6620,F0082,Air Pressure,101.65,2023-04-29 21:39:18
AI2740,F0082,Air Pressure,92.91,2023-04-29 21:37:55
AI3168,F0082,Airspeed,507.35,2023-04-29 20:55:25
EN4702,F0083,Engine Temperature,535.33,2023-04-03 11:51:33
EN9487,F0083,Engine Temperature,626.01,2023-04-03 12:01:26
EN2149,F0083,Engine Temperature,683.64,2023-04-03 11:23:56
FU9423,F0083,Fuel Level,,2023-04-03 12:01:49
FU2064,F0083,Fuel Level,65.63,2023-04-03 11:04:29
VI6754,F0083,Vibration,,2023-04-03 11:08:24
AI8612,F0083,Air Pressure,100.26,2023-04-03 11:52:24
AI3378,F0083,Air Pressure,,2023-04-03 11:56:43
AI3930,F0083,Airspeed,536.08,2023-04-03 11:13:38
AI5107,F0083,Airspeed,470.23,2023-04-03 11:55:15
AI6092,F0083,Airspeed,565.22,2023-04-03 11:32:07
EN6245,F0084,Engine Temperature,573.32,2023-12-25 21:28:49
EN6045,F0084,Engine Temperature,543.69,2023-12-25 18:09:44
FU1108,F0084,Fuel Level,30.9,2023-12-25 20:20:53
FU1344,F0084,Fuel Level,50.86,2023-12-25 17:54:31
VI8059,F0084,Vibration,1.23,2023-12-25 20:02:02
AI9917,F0084,Air Pressure,107.99,2023-12-25 22:02:22
AI9153,F0084,Airspeed,336.79,2023-12-25 18:43:56
EN5101,F0085,Engine Temperature,546.66,2023-10-27 08:10:50
EN5762,F0085,Engine Temperature,645.36,2023-10-27 06:10:50
FU2186,F0085,Fuel Level,80.61,2023-10-27 06:49:06
FU1823,F0085,Fuel Level,45.31,2023-10-27 10:31:13
FU8718,F0085,Fuel Level,60.11,2023-10-27 08:02:14
VI5349,F0085,Vibration,2.36,2023-10-27 06:56:36
VI1995,F0085,Vibration,3.79,2023-10-27 06:59:50
AI1718,F0085,Air Pressure,109.27,2023-10-27 10:41:34
AI6990,F0085,Airspeed,408.34,2023-10-27 09:02:36
AI4334,F0085,Airspeed,573.91,2023-10-27 07:38:41
EN3950,F0086,Engine Temperature,590.48,2023-07-21 19:48:19
EN7804,F0086,Engine Temperature,663.66,2023-07-21 17:41:33
FU8974,F0086,Fuel Level,95.54,2023-07-21 18:28:03
FU2007,F0086,Fuel Level,75.53,2023-07-21 16:42:11
FU5674,F0086,Fuel Level,48.47,2023-07-21 19:38:20
VI2384,F0086,Vibration,0.65,2023-07-21 18:57:51
AI8543,F0086,Air Pressure,94.04,2023-07-21 16:36:49
AI1541,F0086,Air Pressure,92.49,2023-07-21 20:03:55
AI2041,F0086,Air Pressure,108.78,2023-07-21 17:56:09
AI2798,F0086,Airspeed,434.74,2023-07-21 16:21:24
EN3306,F0087,Engine Temperature,687.05,2023-05-14 12:03:21
EN9550,F0087,Engine Temperature,562.14,2023-05-14 10:26:51
EN1927,F0087,Engine Temperature,621.18,2023-05-14 11:17:48
FU8148,F0087,Fuel Level,60.4,2023-05-14 10:49:30
FU3901,F0087,Fuel Level,87.14,2023-05-14 09:00:18
VI6107,F0087,Vibration,0.47,2023-05-14 11:43:11
VI9590,F0087,Vibration,0.8,2023-05-14 10:08:06
AI2743,F0087,Air Pressure,106.27,2023-05-14 07:58:55
AI8635,F0087,Airspeed,593.29,2023-05-14 09:08:26
AI2197,F0087,Airspeed,,2023-05-14 08:45:23
EN4215,F0088,Engine Temperature,504.99,2023-05-26 08:08:49
EN3882,F0088,Engine Temperature,,2023-05-26 07:39:16
FU7023,F0088,Fuel Level,34.96,2023-05-26 07:48:10
VI2282,F0088,Vibration,2.01,2023-05-26 07:43:53
VI9861,F0088,Vibration,2.94,2023-05-26 07:50:32
AI4182,F0088,Air Pressure,101.05,2023-05-26 07:55:39
AI5513,F0088,Air Pressure,105.36,2023-05-26 08:09:54
AI5114,F0088,Air Pressure,91.53,2023-05-26 07:25:10
AI1228,F0088,Airspeed,500.6,2023-05-26 07:57:48
EN8932,F0089,Engine Temperature,,2023-03-19 18:59:22
EN3413,F0089,Engine Temperature,653.5,2023-03-19 17:38:11
EN2224,F0089,Engine Temperature,534.56,2023-03-19 17:20:19
FU5983,F0089,Fuel Level,32.02,2023-03-19 16:38:30
FU6810,F0089,Fuel Level,37.15,2023-03-19 16:49:10
VI5999,F0089,Vibration,0.04,2023-03-19 19:16:33
VI5523,F0089,Vibration,4.3,2023-03-19 16:51:16
VI4428,F0089,Vibration,0.13,2023-03-19 18:17:13
AI2899,F0089,Air Pressure,90.7,2023-03-19 19:09:59
AI2621,F0089,Airspeed,441.21,2023-03-19 17:47:16
AI1350,F0089,Airspeed,310.62,2023-03-19 17:44:22
EN8180,F0090,Engine Temperature,696.28,2023-09-23 02:24:18
FU8407,F0090,Fuel Level,34.34,2023-09-23 02:16:00
FU9093,F0090,Fuel Level,97.63,2023-09-23 02:12:37
VI5239,F0090,Vibration,3.18,2023-09-23 02:19:25
VI8748,F0090,Vibration,2.79,2023-09-23 02:20:42
VI6918,F0090,Vibration,3.09,2023-09-23 02:12:38
AI5573,F0090,Air Pressure,98.65,2023-09-23 01:49:25
AI4592,F0090,Airspeed,354.64,2023-09-23 02:06:13
AI5708,F0090,Airspeed,585.8,2023-09-23 02:02:53
EN8056,F0091,Engine Temperature,513.09,2023-12-22 02:19:04
FU7131,F0091,Fuel Level,27.81,2023-12-22 02:12:10
FU9844,F0091,Fuel Level,77.41,2023-12-22 02:51:12
FU2975,F0091,Fuel Level,77.59,2023-12-22 02:19:34
VI3739,F0091,Vibration,4.68,2023-12-22 01:56:42
VI8923,F0091,Vibration,4.34,2023-12-22 02:26:58
AI8146,F0091,Air Pressure,100.12,2023-12-22 02:42:21
AI3292,F0091,Airspeed,,2023-12-22 02:18:16
AI3382,F0091,Airspeed,396.39,2023-12-22 01:57:46
AI3822,F0091,Airspeed,393.53,2023-12-22 02:38:33
EN2774,F0092,Engine Temperature,542.67,2023-12-03 06:48:12
EN6666,F0092,Engine Temperature,535.5,2023-12-03 08:55:06
EN4559,F0092,Engine Temperature,630.78,2023-12-03 08:46:40
FU4077,F0092,Fuel Level,29.65,2023-12-03 09:33:49
VI5136,F0092,Vibration,1.2,2023-12-03 07:11:05
AI9652,F0092,Air Pressure,104.61,2023-12-03 08:52:59
AI6622,F0092,Airspeed,594.22,2023-12-03 09:18:09
AI7027,F0092,Airspeed,538.75,2023-12-03 06:54:30
EN1642,F0093,Engine Temperature,552.59,2023-01-24 07:36:53
EN3292,F0093,Engine Temperature,666.32,2023-01-24 07:45:22
EN9438,F0093,Engine Temperature,568.94,2023-01-24 07:51:16
FU2234,F0093,Fuel Level,,2023-01-24 07:35:33
FU8451,F0093,Fuel Level,29.2,2023-01-24 07:17:43
VI4630,F0093,Vibration,2.89,2023-01-24 07:35:10
VI1447,F0093,Vibration,1.84,2023-01-24 07:49:16
AI6476,F0093,Air Pressure,107.34,2023-01-24 07:53:01
AI4886,F0093,Air Pressure,,2023-01-24 07:35:27
AI6211,F0093,Air Pressure,99.76,2023-01-24 07:57:47
AI2322,F0093,Airspeed,364.04,2023-01-24 07:07:19
EN5563,F0094,Engine Temperature,529.93,2023-11-13 10:49:48
EN3940,F0094,Engine Temperature,600.36,2023-11-13 10:02:22
FU5386,F0094,Fuel Level,40.62,2023-11-13 11:24:17
VI1058,F0094,Vibration,3.41,2023-11-13 11:00:14
VI8883,F0094,Vibration,1.83,2023-11-13 10:14:28
VI6007,F0094,Vibration,,2023-11-13 10:46:02
AI8361,F0094,Air Pressure,90.74,2023-11-13 11:11:43
AI4661,F0094,Air Pressure,105.36,2023-11-13 11:03:33
AI6981,F0094,Air Pressure,93.47,2023-11-13 10:11:25
AI9638,F0094,Airspeed,555.43,2023-11-13 10:31:44
EN2514,F0095,Engine Temperature,642.2,2023-08-03 11:07:35
EN8304,F0095,Engine Temperature,566.54,2023-08-03 13:30:01
FU6695,F0095,Fuel Level,59.49,2023-08-03 10:39:58
VI8612,F0095,Vibration,2.63,2023-08-03 13:01:43
AI3419,F0095,Air Pressure,94.61,2023-08-03 10:40:30
AI1700,F0095,Air Pressure,104.62,2023-08-03 11:38:36
AI8837,F0095,Airspeed,584.59,2023-08-03 13:28:36
AI2290,F0095,Airspeed,367.62,2023-08-03 12:03:49
EN6509,F0096,Engine Temperature,535.14,2023-08-12 08:05:12
EN7076,F0096,Engine Temperature,655.89,2023-08-12 06:54:19
EN7418,F0096,Engine Temperature,519.31,2023-08-12 06:59:38
FU7657,F0096,Fuel Level,70.19,2023-08-12 07:51:43
VI4925,F0096,Vibration,2.57,2023-08-12 07:17:28
