flight_id,event_time,latitude,longitude,altitude,temperature,wind_speed,weather_condition
F0074,2023-12-20 12:00:26,39.658,-82.815,33338.58,-9.4,117.6,Rain
F0076,2023-02-14 12:58:25,47.9545,-103.9478,7627.35,19.2,52.7,Clear
F0076,2023-02-14 12:57:49,32.9218,-92.1698,21397.61,20.3,89.1,Storm
F0076,2023-02-14 13:10:28,20.4282,-129.9224,16692.5,18.8,51.0,Rain
F0076,2023-02-14 10:41:48,27.5966,-77.3924,28966.93,13.3,29.3,Storm
F0076,2023-02-14 10:47:46,57.6228,-81.7506,34031.18,-12.3,112.2,Cloudy
F0077,2023-02-05 22:08:46,26.8241,-123.7802,6958.31,23.0,113.1,Rain
F0077,2023-02-05 19:32:25,29.7187,-92.1305,22153.42,3.3,63.2,Rain
F0077,2023-02-05 20:35:10,24.5936,-71.5837,16298.83,2.0,64.6,Clear
F0077,2023-02-05 19:45:22,38.0412,-81.0156,16493.92,-17.0,116.8,Sunny
F0077,2023-02-05 19:23:05,22.6391,-84.9123,38047.96,-12.0,52.6,Storm
F0078,2023-10-24 05:45:25,45.6849,-129.0156,25315.65,1.9,79.2,Cloudy
F0078,2023-10-24 05:30:51,53.5689,-64.704,18617.5,-11.9,114.8,Cloudy
F0078,2023-10-24 04:21:03,28.4065,-65.0777,22091.4,16.3,108.0,Storm
F0079,2023-12-14 19:13:55,34.4353,-125.7101,20100.63,-15.0,64.4,Storm
F0079,2023-12-14 22:06:35,28.2093,-74.4649,11790.62,-9.9,89.0,Storm
F0079,2023-12-14 19:39:01,49.2989,-106.0431,29239.97,-7.8,101.0,Sunny
F0079,2023-12-14 22:13:08,39.0626,-91.1701,34124.47,15.8,33.9,Clear
F0079,2023-12-14 21:20:37,37.1382,-72.3458,29233.02,-13.6,51.4,Rain
F0080,2023-09-22 07:32:27,26.7222,-83.5083,26190.43,-7.9,103.9,Storm
F0080,2023-09-22 06:51:17,30.0475,-83.723,8109.3,-6.1,146.5,Sunny
F0080,2023-09-22 06:31:55,52.8621,-108.0955,31049.14,24.4,75.9,Storm
F0080,2023-09-22 05:14:08,36.8176,-86.7902,22323.09,5.7,20.9,Cloudy
F0080,2023-09-22 06:08:33,51.4117,-127.7585,12102.67,14.4,24.3,Cloudy
F0081,2023-11-05 17:40:50,43.0591,-60.2034,9172.29,10.6,2.9,Clear
F0081,2023-11-05 18:34:07,27.8894,-66.6845,22718.25,,143.5,Storm
F0081,2023-11-05 18:35:26,31.8251,-124.6436,31257.53,23.0,1.0,Sunny
F0081,2023-11-05 18:23:29,28.1094,-111.4849,6029.97,24.6,124.0,Clear
F0082,2023-01-29 04:30:07,31.9565,-113.1815,20421.36,19.2,56.3,Sunny
F0082,2023-01-29 07:05:30,49.9701,-64.6709,31042.91,24.1,39.2,Rain
F0082,2023-01-29 04:32:25,45.765,-79.2816,8454.48,8.4,4.7,Clear
F0082,2023-01-29 03:46:38,23.9507,-89.6968,25392.7,7.8,32.0,Storm
F0082,2023-01-29 03:20:18,24.2045,-94.6825,3309.62,12.1,,Cloudy
F0082,2023-01-29 03:33:10,59.9493,-73.8469,25471.5,12.5,12.7,Rain
F0083,2023-12-05 21:18:06,32.2582,-88.6235,30540.71,1.2,42.3,Cloudy
F0083,2023-12-05 21:01:43,23.5899,-88.8959,17698.15,-6.6,113.8,Cloudy
F0083,2023-12-05 20:06:56,32.0233,-69.6496,14834.88,-16.2,144.7,Sunny
F0083,2023-12-05 20:19:12,54.0514,-126.8607,26143.42,22.2,27.8,Storm
F0083,2023-12-05 20:06:13,36.0508,-89.1499,12625.99,14.1,42.5,Rain
F0083,2023-12-05 20:38:16,29.2879,-65.0433,34582.15,-1.8,43.4,Cloudy
F0084,2023-06-02 11:33:31,30.5991,-87.6935,38447.78,21.0,84.4,Storm
F0084,2023-06-02 11:04:18,27.8695,-126.2139,7867.61,-18.8,105.9,Sunny
F0084,2023-06-02 11:11:42,36.3307,-118.8747,16872.01,,122.1,Storm
F0084,2023-06-02 11:04:10,31.7258,-123.8059,25243.66,,18.3,Storm
F0084,2023-06-02 11:38:04,38.8203,-108.7921,7302.99,-4.9,56.0,Cloudy
F0084,2023-06-02 10:56:01,55.1715,-77.9526,6825.59,-19.4,46.8,Storm
F0085,2023-10-24 12:48:31,28.969,-77.8348,33406.25,5.5,30.0,Cloudy
F0085,2023-10-24 15:43:02,37.6234,-85.9409,16789.78,18.9,22.5,Sunny
F0085,2023-10-24 14:37:46,36.657,-67.6307,33401.23,-19.7,93.5,Cloudy
F0085,2023-10-24 12:20:17,27.6108,-118.6903,23503.76,-17.2,120.4,Storm
F0085,2023-10-24 15:33:29,42.3746,-83.3072,6742.0,-11.8,28.6,Cloudy
F0085,2023-10-24 15:55:05,20.9679,-70.7167,28903.16,-0.1,20.3,Clear
F0087,2023-06-21 18:21:41,40.4358,-66.3465,17209.97,-1.9,10.6,Clear
F0087,2023-06-21 17:28:50,49.3613,-86.5194,25466.33,8.4,,Cloudy
F0087,2023-06-21 17:42:32,43.6352,-106.5224,12622.52,-13.4,6.1,Clear
F0087,2023-06-21 17:36:39,23.1469,-108.1568,36515.73,2.9,35.1,Sunny
F0088,2023-10-15 13:38:37,47.5609,-121.0764,31949.99,24.1,107.3,Sunny
F0088,2023-10-15 14:11:45,33.7863,-69.7556,37342.42,,18.3,Cloudy
F0088,2023-10-15 15:20:59,24.1887,-102.9667,22613.12,-1.8,93.4,Storm
F0088,2023-10-15 15:37:55,57.3373,-71.2408,22461.72,29.3,28.9,Cloudy
F0089,2023-01-13 22:17:17,56.6109,-121.5851,12543.52,,64.2,Cloudy
F0089,2023-01-13 19:17:43,48.8616,-93.4498,4494.11,-13.2,86.3,Clear
F0089,2023-01-13 20:41:27,34.9651,-117.0103,12302.2,-9.4,11.4,Sunny
F0089,2023-01-13 22:21:26,34.2698,-109.0783,32890.94,24.1,69.4,Storm
F0089,2023-01-13 19:26:17,20.3015,-61.4678,32448.98,13.3,17.6,Storm
F0090,2023-08-05 07:45:35,51.8521,-107.7526,7322.61,-19.4,116.4,Storm
F0090,2023-08-05 08:42:49,21.5602,-79.8244,20331.96,7.7,95.5,Sunny
F0090,2023-08-05 06:06:35,39.0183,-62.9415,18644.8,12.5,29.7,Clear
F0091,2023-05-28 11:02:13,28.7146,-71.6025,26800.62,10.1,,Clear
F0091,2023-05-28 08:16:51,47.6497,-106.7732,38330.95,-4.0,6.0,Storm
F0091,2023-05-28 10:20:18,42.5824,-85.3221,35278.03,14.0,83.8,Sunny
F0092,2023-05-15 05:22:31,40.1335,-62.93,15167.61,8.0,5.3,Cloudy
F0092,2023-05-15 02:49:22,29.5506,-78.0751,21352.09,-7.0,99.3,Storm
F0092,2023-05-15 04:38:42,55.4403,-125.4495,33428.49,6.1,67.6,Clear
F0093,2023-02-02 16:32:04,21.7877,-88.509,17627.35,4.6,31.6,Clear
F0093,2023-02-02 18:24:13,41.4301,-69.8333,23068.94,-2.1,134.6,Clear
F0093,2023-02-02 19:11:25,32.2341,-102.3639,21821.83,14.2,99.3,Sunny
F0093,2023-02-02 17:22:47,45.9567,-117.2456,15104.2,,,Sunny
F0094,2023-04-13 04:07:13,56.7601,-82.4543,16276.43,-19.0,84.0,Clear
F0094,2023-04-13 04:41:38,37.3063,-123.0202,22011.19,-12.1,20.0,Sunny
F0094,2023-04-13 04:14:25,51.4067,-107.9831,10354.65,2.9,109.7,Sunny
F0095,2023-08-30 11:46:23,45.074,-108.7113,38903.07,26.6,47.2,Storm
F0095,2023-08-30 11:56:23,23.6956,-67.2067,12796.48,-1.3,38.7,Rain
F0095,2023-08-30 11:31:35,42.7693,-86.2408,35302.98,1.1,118.6,Storm
F0095,2023-08-30 12:08:25,53.8702,-123.3939,20035.84,7.1,128.4,Rain
F0095,2023-08-30 11:43:51,52.8036,-69.9539,14728.74,22.2,49.5,Storm
F0096,2023-10-18 03:23:41,32.1782,-109.4143,7726.37,14.7,126.6,Clear
F0096,2023-10-18 00:34:26,35.9632,-82.9444,22762.56,-12.9,74.7,Rain
F0096,2023-10-17 23:58:32,25.1366,-96.9561,37411.13,8.7,36.7,Rain
F0096,2023-10-18 03:18:47,27.4289,-125.9088,22164.87,-0.9,41.4,Sunny
F0097,2023-08-24 14:31:09,22.5044,-129.6712,7991.14,-2.0,96.2,Cloudy
F0097,2023-08-24 15:10:27,49.7494,-92.298,15623.6,-17.8,26.9,Sunny
F0097,2023-08-24 13:56:09,57.6883,-104.938,13600.23,28.3,69.5,Rain
F0097,2023-08-24 14:23:48,47.8349,-120.8004,37394.19,7.3,,Sunny
F0098,2023-07-01 08:18:24,22.576,-71.2754,33230.2,24.6,,Sunny
F0098,2023-07-01 08:09:33,51.4434,-85.5441,15321.55,17.9,136.6,Cloudy
F0098,2023-07-01 08:14:04,22.8073,-96.7157,14496.67,-18.3,20.0,Cloudy
F0098,2023-07-01 08:21:55,55.7765,-92.4861,37256.68,3.2,63.7,Storm
F0098,2023-07-01 07:56:19,35.39,-128.6128,17685.99,-17.4,83.4,Sunny
F0098,2023-07-01 07:48:52,38.3409,-102.7356,6640.33,22.5,110.6,Sunny
F0099,2023-06-26 10:13:25,47.6954,-106.4067,33048.29,14.5,50.2,Storm
F0099,2023-06-26 09:38:56,40.3593,-87.2667,10193.93,-9.8,51.0,Storm
F0099,2023-06-26 09:43:46,44.6351,-68.3178,31982.8,18.6,14.6,Sunny
F0099,2023-06-26 11:56:16,44.4256,-107.633,26742.09,-14.5,,Cloudy
F0100,2023-05-11 11:01:14,44.1945,-103.6605,25142.01,3.5,80.7,Clear
F0100,2023-05-11 11:09:52,31.2441,-105.943,23347.21,16.4,124.6,Cloudy
F0100,2023-05-11 10:48:42,36.788,-67.5091,8377.42,19.4,33.8,Rain
F0100,2023-05-11 11:32:44,55.5446,-61.0992,21638.72,16.2,21.8,Storm
F0100,2023-05-11 10:17:10,43.4713,-111.5312,30416.46,-4.3,67.9,Cloudy
F0100,2023-05-11 11:50:22,25.1298,-65.1326,8225.27,-13.0,21.2,Storm
F0101,2023-04-14 17:13:51,52.9977,-87.0516,20658.2,-0.8,101.6,Storm
F0101,2023-04-14 17:50:58,29.6588,-101.4579,31358.79,1.0,55.8,Rain
F0101,2023-04-14 20:01:12,22.1504,-67.6263,16627.3,-0.7,6.6,Storm
F0101,2023-04-14 18:37:40,32.5666,-107.1029,22866.61,-1.8,43.8,Cloudy
F0102,2023-10-17 00:09:07,44.4463,-70.6768,30022.02,25.6,93.6,Cloudy
F0102,2023-10-17 00:15:49,57.9619,-116.7787,30630.29,10.3,113.1,Storm
F0102,2023-10-17 00:21:01,24.877,-87.4275,10213.3,5.9,111.2,Cloudy
F0102,2023-10-17 00:04:30,58.7899,-60.4148,7130.4,-2.7,10.8,Cloudy
F0103,2023-07-11 16:17:40,34.627,-73.1585,15200.67,-2.5,94.2,Storm
F0103,2023-07-11 13:07:19,44.5419,-111.1914,24876.56,24.3,43.0,Storm
F0103,2023-07-11 15:03:21,41.5586,-115.802,35783.86,-8.8,98.0,Sunny
F0103,2023-07-11 16:21:18,28.5459,-73.6946,10144.24,3.1,81.2,Rain
F0103,2023-07-11 12:28:16,54.4394,-80.3569,33060.44,19.7,62.9,Rain
F0103,2023-07-11 15:42:26,33.2334,-110.7888,37638.61,-10.8,147.9,Storm
F0104,2023-11-04 22:30:26,27.528,-102.4475,9089.51,-4.6,1.0,Sunny
F0104,2023-11-04 21:11:19,20.8174,-69.7074,7072.64,18.5,86.6,Storm
F0104,2023-11-04 21:07:34,56.9576,-60.7363,30393.77,20.1,147.4,Rain
F0104,2023-11-04 22:27:52,32.6927,-99.274,28918.46,10.9,39.7,Clear
F0104,2023-11-04 20:39:14,26.1805,-114.0605,37930.46,7.8,,Cloudy
F0104,2023-11-04 21:47:13,33.458,-111.4901,18739.45,-9.6,33.8,Cloudy
F0105,2023-06-25 06:08:14,37.5824,-94.5787,16035.99,-15.1,21.4,Storm
F0105,2023-06-25 06:46:09,20.8835,-66.4851,28513.11,9.5,27.2,Sunny
F0105,2023-06-25 05:15:02,49.6074,-100.6645,5997.04,-7.6,58.8,Cloudy
F0105,2023-06-25 06:10:05,39.7501,-128.6833,6685.6,-18.6,118.6,Storm
F0105,2023-06-25 05:53:24,34.5752,-94.053,24256.43,16.4,33.2,Cloudy
F0105,2023-06-25 08:38:48,20.9095,-107.9934,36303.81,9.0,131.4,Sunny
F0106,2023-07-05 17:21:17,48.3847,-112.745,26282.38,3.6,125.8,Clear
F0106,2023-07-05 19:01:01,54.0243,-105.2998,29264.75,28.5,40.4,Storm
F0106,2023-07-05 18:56:11,42.796,-114.6455,14201.62,5.6,10.2,Storm
F0106,2023-07-05 18:46:32,56.0107,-101.2811,31828.36,-2.8,68.5,Cloudy
F0107,2023-11-03 02:10:01,27.7526,-108.4142,23265.79,-9.2,110.2,Storm
F0107,2023-11-03 02:06:33,27.3813,-78.944,17032.95,11.7,71.8,Clear
F0107,2023-11-03 02:44:04,29.2229,-91.6672,16213.82,14.6,7.1,Cloudy
F0107,2023-11-03 02:34:16,37.9064,-121.9528,23809.36,19.8,136.0,Rain
F0107,2023-11-03 02:45:39,27.0697,-91.3136,15258.44,-16.2,123.5,Cloudy
F0107,2023-11-03 02:30:50,35.0922,-115.1215,4432.48,28.8,135.0,Rain
F0108,2023-06-18 10:57:46,37.6022,-83.9774,3389.18,28.3,100.1,Clear
F0108,2023-06-18 10:06:23,29.8441,-107.5402,24869.91,18.7,136.0,Storm
F0108,2023-06-18 12:00:19,59.8234,-74.2709,25390.61,-3.4,12.9,Rain
F0108,2023-06-18 09:39:57,32.4062,-70.7525,9390.67,-1.2,121.9,Storm
F0108,2023-06-18 09:52:47,46.9596,-124.2851,38446.64,,126.0,Rain
F0109,2023-01-01 06:09:32,54.6987,-78.1944,16364.73,0.1,27.2,Cloudy
F0109,2023-01-01 06:14:54,45.0397,-71.3662,38854.38,-13.2,95.5,Storm
F0109,2023-01-01 06:37:24,34.2238,-121.2104,39257.56,-19.7,31.6,Rain
F0110,2023-06-15 00:25:22,46.8536,-125.4751,4556.72,17.8,76.6,Clear
F0110,2023-06-15 00:34:52,33.4882,-88.2086,5787.38,19.5,38.0,Cloudy
F0110,2023-06-15 01:02:14,50.4488,-76.8627,3431.89,21.7,14.8,Cloudy
F0110,2023-06-15 00:51:24,46.4627,-76.7918,32473.97,8.5,43.4,Sunny
F0110,2023-06-15 00:11:23,26.9302,-88.5488,23829.35,10.7,14.1,Sunny
F0110,2023-06-15 00:33:36,53.728,-81.5489,9737.46,-13.8,130.5,Storm
F0111,2023-01-01 00:33:33,52.0189,-121.7766,33318.4,-4.1,33.7,Clear
F0111,2023-01-01 00:32:54,24.5115,-69.9785,5304.47,-1.0,111.4,Sunny
F0111,2023-01-01 00:49:36,37.4083,-116.4592,15923.89,-15.7,141.1,Clear
F0112,2023-10-27 17:10:13,25.4399,-122.0245,12878.56,19.7,10.1,Clear
F0112,2023-10-27 16:46:38,43.9376,-108.3341,15307.47,0.2,77.0,Cloudy
F0112,2023-10-27 16:17:02,24.88,-97.6139,28618.42,7.8,103.6,Storm
F0112,2023-10-27 17:07:01,37.9194,-111.3879,10046.28,-1.1,123.4,Clear
F0113,2023-11-26 09:32:25,34.7979,-124.0718,35992.43,,44.5,Sunny
F0113,2023-11-26 11:21:10,29.5886,-94.8845,6492.54,-6.7,92.7,Storm
F0113,2023-11-26 08:38:02,54.5144,-70.0958,36483.91,-18.6,145.6,Storm
F0113,2023-11-26 11:06:46,36.1425,-116.5246,15893.13,-13.0,112.5,Storm
F0114,2023-05-09 02:52:35,55.5254,-84.6023,22614.41,6.5,32.6,Rain
F0114,2023-05-09 02:11:33,37.4459,-93.9158,3802.03,15.6,123.0,Cloudy
F0114,2023-05-09 02:26:28,26.6389,-124.5713,25702.79,1.4,27.0,Cloudy
F0114,2023-05-09 02:18:29,25.5511,-98.6569,24441.07,21.6,40.0,Cloudy
F0114,2023-05-09 03:07:09,29.7559,-94.2549,20642.65,9.9,23.9,Rain
F0115,2023-01-22 10:24:55,22.8925,-83.3502,16540.31,-8.4,147.9,Clear
F0115,2023-01-22 06:16:40,45.8351,-99.095,8943.22,-2.8,126.2,Sunny
F0115,2023-01-22 10:44:37,58.0184,-77.7463,7145.21,4.0,95.8,Sunny
F0116,2023-02-08 21:03:20,24.6172,-77.913,16074.05,14.9,69.9,Sunny
F0116,2023-02-08 18:36:56,27.8923,-129.992,11799.68,24.7,79.7,Clear
F0116,2023-02-08 18:07:17,29.6596,-83.0239,8454.22,6.0,68.6,Clear
F0117,2023-02-01 10:00:50,30.3857,-65.5799,20230.6,-0.5,106.5,Storm
F0117,2023-02-01 09:31:35,52.4015,-123.6467,16103.42,8.2,21.9,Storm
F0117,2023-02-01 11:05:17,39.6213,-124.1558,23813.1,13.2,63.5,Rain
F0117,2023-02-01 10:46:16,54.3058,-82.744,22737.19,-10.2,123.1,Sunny
F0117,2023-02-01 11:33:52,46.9985,-116.1052,13580.65,28.8,105.5,Rain
F0118,2023-10-01 23:55:29,41.6915,-125.5321,3960.44,,133.8,Rain
F0118,2023-10-01 23:05:55,53.1414,-120.304,6522.32,21.4,81.0,Storm
F0118,2023-10-01 23:36:18,50.2167,-104.8567,33286.66,26.2,149.4,Clear
F0118,2023-10-01 23:48:10,35.3933,-107.5606,9753.86,2.1,72.3,Sunny
F0118,2023-10-01 23:10:26,55.4631,-62.1539,19806.1,5.6,26.0,Storm
F0118,2023-10-01 23:58:07,53.7617,-119.631,34382.55,29.0,123.2,Rain
F0119,2023-01-24 02:56:43,41.5161,-106.8096,4545.22,19.7,39.1,Rain
F0119,2023-01-24 03:11:21,40.4853,-96.337,20164.34,-0.1,12.0,Sunny
F0119,2023-01-24 02:45:49,40.8755,-83.5252,3962.91,3.7,112.9,Rain
F0119,2023-01-24 03:15:11,20.7454,-96.3407,31221.77,24.4,73.6,Storm
F0119,2023-01-24 03:11:45,23.4797,-68.7973,28782.78,21.5,69.9,Sunny
F0119,2023-01-24 03:31:19,46.9432,-124.1413,24930.66,17.0,,Cloudy
F0120,2023-06-23 17:27:48,33.9649,-127.4452,30485.41,14.5,66.4,Clear
F0120,2023-06-23 17:58:04,53.4603,-64.8088,37217.19,12.5,131.0,Storm
F0120,2023-06-23 18:03:53,58.1266,-95.3703,25991.39,-14.1,15.7,Storm
F0120,2023-06-23 17:25:05,28.3944,-73.5089,6483.53,-7.2,92.2,Sunny
F0120,2023-06-23 17:52:22,31.7209,-74.745,20539.96,-14.0,71.9,Sunny
F0121,2023-05-07 06:03:42,40.4874,-90.6553,26215.59,14.0,87.1,Cloudy
F0121,2023-05-07 05:08:51,57.3489,-115.4022,33653.02,17.1,119.9,Cloudy
F0121,2023-05-07 05:10:01,30.3625,-102.574,29158.49,28.1,125.2,Rain
F0122,2023-01-27 20:32:38,29.306,-81.5772,20900.98,6.2,23.1,Rain
F0122,2023-01-27 18:53:51,47.3238,-110.9066,27924.14,-12.0,16.8,Cloudy
F0122,2023-01-27 19:08:23,39.3108,-82.5762,12113.43,-7.2,72.7,Cloudy
F0122,2023-01-27 19:01:46,33.8632,-68.4904,14525.44,17.2,130.3,Storm
F0122,2023-01-27 19:51:39,58.2396,-87.8139,18985.08,15.8,58.4,Rain
F0123,2023-12-27 23:57:08,58.7004,-68.4408,37172.04,-12.8,79.9,Storm
F0123,2023-12-28 00:16:53,38.9283,-73.408,23350.64,-3.5,28.5,Cloudy
F0123,2023-12-27 23:44:11,43.2044,-115.3859,7993.36,-13.3,117.1,Sunny
F0123,2023-12-28 00:55:43,37.0942,-129.3617,25681.06,-8.9,1.0,Clear
F0124,2023-09-26 17:29:03,25.6183,-63.4569,39857.31,23.1,90.1,Rain
F0124,2023-09-26 19:09:39,21.0248,-106.8235,25756.35,3.0,94.5,Sunny
F0124,2023-09-26 17:47:36,22.0588,-82.5553,3110.08,18.6,109.6,Clear
F0125,2023-11-10 04:30:27,29.9902,-107.4294,38525.55,7.0,98.2,Cloudy
F0125,2023-11-10 05:00:17,34.991,-87.0234,20225.73,-14.1,29.0,Sunny
F0125,2023-11-10 04:51:09,47.0926,-87.2763,17377.41,1.0,70.6,Storm
F0125,2023-11-10 04:33:41,40.3016,-82.6378,16385.58,18.9,135.6,Rain
F0125,2023-11-10 06:01:39,46.2119,-63.5252,7403.85,8.3,127.4,Cloudy
F0127,2023-01-21 15:08:48,53.0814,-104.7561,30886.08,9.5,141.3,Clear
F0127,2023-01-21 16:01:09,53.1004,-118.3369,14733.8,4.0,39.2,Sunny
F0127,2023-01-21 16:02:16,38.3779,-119.1483,24634.14,4.6,,Sunny
F0127,2023-01-21 15:17:23,41.6164,-107.1154,36779.33,-7.5,0.5,Cloudy
F0128,2023-04-25 19:35:31,41.5109,-118.8198,15735.18,16.0,15.3,Storm
F0128,2023-04-25 19:10:18,22.8494,-97.6343,6159.04,2.6,141.7,Cloudy
F0128,2023-04-25 19:07:18,37.3494,-115.435,4926.59,20.2,92.3,Cloudy
F0128,2023-04-25 19:28:28,57.9208,-61.3982,32176.2,18.7,80.1,Cloudy
F0128,2023-04-25 19:14:04,38.8857,-114.9804,31483.43,-6.3,86.7,Rain
F0129,2023-04-25 23:23:05,38.6845,-105.7996,21154.58,-11.6,20.9,Storm
F0129,2023-04-25 23:04:10,28.9004,-94.277,39043.29,14.1,96.5,Sunny
F0129,2023-04-26 00:09:14,56.9281,-116.9736,31079.39,14.5,,Cloudy
F0129,2023-04-25 23:59:51,48.6507,-71.2662,10131.42,,97.6,Clear
F0129,2023-04-25 23:52:36,57.6087,-75.0569,35292.09,-1.0,141.7,Cloudy
F0129,2023-04-25 22:36:51,32.2506,-105.0678,7994.37,26.1,134.4,Clear
F0130,2023-03-25 04:24:22,58.493,-111.3626,21474.7,,9.4,Clear
F0130,2023-03-25 05:03:01,54.5877,-69.7794,16626.21,24.7,7.1,Sunny
F0130,2023-03-25 06:17:17,20.6102,-118.4921,30005.86,8.1,,Rain
F0130,2023-03-25 05:26:13,32.3379,-81.7783,31809.18,-1.5,0.2,Storm
F0130,2023-03-25 06:05:19,52.8077,-94.112,22273.87,-15.9,67.6,Clear
F0131,2023-02-24 09:42:19,52.2405,-64.0928,31993.04,-14.2,113.9,Sunny
F0131,2023-02-24 09:09:04,53.8938,-85.6251,33038.92,17.9,99.3,Clear
F0131,2023-02-24 09:04:34,35.5816,-60.2913,3291.35,-3.9,35.9,Rain
F0131,2023-02-24 09:27:05,50.3431,-83.6039,17927.72,-19.3,15.4,Sunny
F0132,2023-04-11 07:45:09,25.9626,-76.9265,17075.9,0.6,8.8,Rain
F0132,2023-04-11 10:08:55,59.9144,-122.9171,17105.1,25.4,87.6,Rain
F0132,2023-04-11 07:38:28,20.0834,-73.1133,10305.96,5.6,37.5,Storm
F0133,2023-06-10 02:43:37,30.5828,-95.8157,18372.87,13.9,94.0,Cloudy
F0133,2023-06-10 07:05:51,25.9579,-116.1582,8645.88,-1.7,89.9,Storm
F0133,2023-06-10 06:23:38,57.2827,-89.8447,26237.13,16.3,75.9,Rain
F0133,2023-06-10 03:44:47,36.6637,-61.6177,26216.47,26.2,44.2,Clear
F0134,2023-04-16 08:47:41,23.3954,-96.487,15418.66,18.9,120.6,Cloudy
F0134,2023-04-16 07:54:44,45.7627,-83.5192,15802.46,-17.6,93.5,Storm
F0134,2023-04-16 07:16:11,52.6754,-123.6866,37810.32,29.7,12.6,Rain
F0134,2023-04-16 08:59:33,33.9378,-60.5791,28989.54,-6.6,26.1,Rain
F0134,2023-04-16 09:04:53,43.8135,-71.1868,23945.19,24.7,23.7,Storm
F0135,2023-01-07 08:48:05,46.0357,-125.3674,15255.7,23.3,53.9,Cloudy
F0135,2023-01-07 09:23:54,45.8158,-120.1771,38777.21,19.1,5.1,Sunny
F0135,2023-01-07 08:40:13,30.5707,-125.047,7964.2,-17.5,104.6,Cloudy
F0135,2023-01-07 09:28:19,35.576,-104.9608,30465.37,,52.4,Cloudy
F0135,2023-01-07 08:58:32,41.2174,-114.0948,8770.54,22.0,4.2,Rain
F0136,2023-01-24 06:14:00,42.7709,-103.0795,34114.45,5.0,137.5,Cloudy
F0136,2023-01-24 06:45:00,31.6372,-79.9859,35099.14,-0.8,116.3,Storm
F0136,2023-01-24 06:15:46,40.2829,-107.5449,8196.93,22.3,24.3,Cloudy
F0136,2023-01-24 06:00:58,25.6488,-105.8998,5721.68,-7.0,25.9,Clear
F0136,2023-01-24 06:33:08,59.9996,-64.3952,16469.37,-11.2,107.0,Clear
F0136,2023-01-24 06:22:53,33.4313,-86.7248,39716.89,11.0,71.6,Sunny
F0137,2023-09-15 23:32:58,26.4535,-108.4548,39249.97,-1.6,,Cloudy
F0137,2023-09-16 00:37:57,44.18,-69.2631,14001.94,5.4,123.6,Clear
F0137,2023-09-16 00:58:20,27.7647,-101.2144,27516.75,-8.7,117.8,Cloudy
F0137,2023-09-16 01:33:23,42.021,-78.0026,30490.05,-18.4,135.9,Cloudy
F0138,2023-10-26 16:41:50,51.9555,-82.2267,27841.19,-18.3,37.4,Storm
F0138,2023-10-26 17:05:53,48.876,-122.1416,36454.24,19.6,123.6,Sunny
F0138,2023-10-26 18:55:37,43.7943,-71.8309,13536.08,-15.5,44.9,Rain
F0138,2023-10-26 18:56:56,30.1745,-98.5589,28889.64,5.8,63.1,Cloudy
F0138,2023-10-26 16:38:05,44.7789,-101.0817,22888.07,,98.2,Sunny
F0139,2023-02-04 08:44:13,56.6342,-103.8294,4243.45,-7.0,137.0,Clear
F0139,2023-02-04 05:14:23,52.412,-113.2601,4457.61,6.7,62.2,Clear
F0139,2023-02-04 06:49:07,24.0713,-96.4798,28321.31,28.0,71.9,Storm
F0139,2023-02-04 05:07:59,56.3205,-77.496,35213.85,23.8,114.6,Rain
F0139,2023-02-04 06:23:05,54.1841,-123.1978,8444.86,1.9,122.9,Storm
F0140,2023-07-12 11:25:42,40.6152,-66.8403,17133.28,-6.6,89.8,Sunny
F0140,2023-07-12 12:47:22,45.2828,-80.3031,39790.93,28.5,47.6,Cloudy
F0140,2023-07-12 15:22:33,34.0488,-118.442,4834.28,0.1,26.3,Cloudy
F0140,2023-07-12 14:49:25,50.2488,-85.7714,25811.68,-16.8,31.5,Clear
F0140,2023-07-12 14:35:37,51.2997,-85.7223,4700.18,13.1,67.5,Clear
F0141,2023-08-31 23:07:41,49.7563,-125.1337,38588.88,0.3,41.7,Cloudy
F0141,2023-08-31 23:36:09,28.5316,-75.62,27297.95,-14.5,45.8,Storm
F0141,2023-08-31 22:27:09,59.5926,-129.5666,34261.36,22.9,21.5,Sunny
F0141,2023-08-31 22:57:42,53.8405,-115.475,3023.68,10.6,84.4,Clear
F0142,2023-03-04 03:02:55,35.8763,-78.6488,4337.85,15.6,54.5,Rain
F0142,2023-03-04 03:21:47,44.545,-71.6763,15022.56,18.1,51.4,Storm
F0142,2023-03-03 23:31:11,42.7388,-65.7043,17502.04,13.7,105.8,Storm
F0143,2023-06-10 13:24:21,25.1938,-71.9055,11924.59,-3.3,2.0,Rain
F0143,2023-06-10 11:44:54,58.4996,-73.372,11108.8,16.5,91.1,Rain
F0143,2023-06-10 12:43:45,48.7539,-89.6106,35825.79,-2.9,23.7,Storm
F0144,2023-08-20 10:49:30,22.2801,-89.0745,8752.23,-13.4,17.7,Storm
F0144,2023-08-20 10:53:50,44.2792,-80.7266,23233.38,9.4,14.5,Clear
F0144,2023-08-20 11:22:10,53.4786,-113.9395,37955.45,-16.5,40.1,Rain
F0145,2023-03-30 19:55:07,42.3032,-90.366,31517.9,9.5,14.4,Sunny
F0145,2023-03-30 20:22:03,34.0453,-118.2301,20864.87,14.6,8.2,Storm
F0145,2023-03-30 20:19:18,52.8155,-63.0142,29837.07,-3.6,82.6,Rain
