sensor_id,flight_id,sensor_type,sensor_value,event_time
VI6010,F0045,Vibration,4.65,2023-12-08 19:27:35
AI1317,F0045,Air Pressure,102.11,2023-12-08 19:44:00
AI6791,F0045,Air Pressure,,2023-12-08 19:39:13
AI8456,F0045,Air Pressure,102.44,2023-12-08 19:54:25
AI8366,F0045,Airspeed,400.7,2023-12-08 20:06:52
EN5890,F0046,Engine Temperature,645.14,2023-03-23 12:53:34
EN6003,F0046,Engine Temperature,577.53,2023-03-23 12:10:46
EN6819,F0046,Engine Temperature,542.92,2023-03-23 12:42:33
FU6450,F0046,Fuel Level,80.65,2023-03-23 12:52:58
FU1858,F0046,Fuel Level,43.93,2023-03-23 12:57:26
FU9257,F0046,Fuel Level,45.12,2023-03-23 12:37:06
VI3313,F0046,Vibration,3.67,2023-03-23 12:14:24
AI7369,F0046,Air Pressure,91.81,2023-03-23 12:42:05
AI1962,F0046,Airspeed,449.55,2023-03-23 12:36:23
AI9239,F0046,Airspeed,335.2,2023-03-23 13:00:36
AI3189,F0046,Airspeed,505.53,2023-03-23 12:31:16
EN1224,F0047,Engine Temperature,,2023-12-09 04:56:19
EN1871,F0047,Engine Temperature,,2023-12-09 07:23:18
EN3101,F0047,Engine Temperature,663.29,2023-12-09 07:21:35
FU1238,F0047,Fuel Level,24.89,2023-12-09 07:31:01
FU9085,F0047,Fuel Level,47.75,2023-12-09 03:51:18
FU7408,F0047,Fuel Level,25.55,2023-12-09 06:32:29
VI8729,F0047,Vibration,1.41,2023-12-09 04:09:33
VI9294,F0047,Vibration,4.32,2023-12-09 05:21:20
VI2775,F0047,Vibration,0.51,2023-12-09 04:22:15
AI5823,F0047,Air Pressure,102.88,2023-12-09 05:51:15
AI3349,F0047,Airspeed,360.86,2023-12-09 06:34:59
AI3040,F0047,Airspeed,,2023-12-09 07:34:25
EN3722,F0048,Engine Temperature,625.43,2023-12-30 15:35:56
EN7673,F0048,Engine Temperature,632.01,2023-12-30 18:59:37
FU8263,F0048,Fuel Level,47.27,2023-12-30 16:21:44
FU3449,F0048,Fuel Level,68.63,2023-12-30 18:28:52
VI2633,F0048,Vibration,,2023-12-30 15:42:34
AI6938,F0048,Air Pressure,101.49,2023-12-30 17:38:11
AI3416,F0048,Air Pressure,105.15,2023-12-30 18:08:53
AI6009,F0048,Airspeed,402.35,2023-12-30 18:37:03
AI6707,F0048,Airspeed,392.56,2023-12-30 15:45:08
AI2711,F0048,Airspeed,583.09,2023-12-30 18:18:00
EN6321,F0049,Engine Temperature,653.03,2023-10-24 05:31:54
EN2417,F0049,Engine Temperature,,2023-10-24 04:48:37
EN7272,F0049,Engine Temperature,567.58,2023-10-24 04:23:17
FU2145,F0049,Fuel Level,79.13,2023-10-24 04:18:48
FU2191,F0049,Fuel Level,31.47,2023-10-24 05:14:24
VI9837,F0049,Vibration,3.35,2023-10-24 05:05:13
AI8280,F0049,Air Pressure,103.83,2023-10-24 05:06:57
AI6669,F0049,Airspeed,571.42,2023-10-24 04:29:42
EN2140,F0050,Engine Temperature,606.32,2023-07-12 05:39:32
FU2287,F0050,Fuel Level,71.67,2023-07-12 05:35:15
VI3855,F0050,Vibration,3.14,2023-07-12 05:52:39
VI1326,F0050,Vibration,2.92,2023-07-12 05:23:11
VI4492,F0050,Vibration,4.14,2023-07-12 05:39:21
AI3670,F0050,Air Pressure,91.92,2023-07-12 05:29:39
AI3068,F0050,Air Pressure,101.45,2023-07-12 05:35:21
AI8363,F0050,Air Pressure,95.07,2023-07-12 05:15:17
AI1522,F0050,Airspeed,483.52,2023-07-12 05:14:25
AI4154,F0050,Airspeed,317.64,2023-07-12 06:03:55
EN3284,F0051,Engine Temperature,591.78,2023-09-28 00:36:14
EN6858,F0051,Engine Temperature,674.01,2023-09-28 00:03:17
FU6299,F0051,Fuel Level,28.77,2023-09-27 23:48:42
VI4778,F0051,Vibration,1.73,2023-09-28 00:39:24
AI6955,F0051,Air Pressure,101.12,2023-09-28 00:43:53
AI2109,F0051,Air Pressure,108.98,2023-09-27 23:59:48
AI4904,F0051,Airspeed,491.17,2023-09-28 00:41:41
AI2075,F0051,Airspeed,596.1,2023-09-28 00:32:42
EN3965,F0052,Engine Temperature,,2023-01-13 22:07:18
EN1910,F0052,Engine Temperature,597.52,2023-01-13 21:52:03
FU2740,F0052,Fuel Level,28.27,2023-01-13 23:05:32
FU6845,F0052,Fuel Level,58.98,2023-01-13 23:10:06
FU8673,F0052,Fuel Level,58.83,2023-01-13 21:44:44
VI1746,F0052,Vibration,3.33,2023-01-13 22:15:58
AI6932,F0052,Air Pressure,100.31,2023-01-13 21:41:41
AI2470,F0052,Airspeed,578.94,2023-01-13 21:52:58
AI8208,F0052,Airspeed,510.56,2023-01-13 22:51:37
EN2243,F0053,Engine Temperature,624.38,2023-11-04 19:54:46
FU5361,F0053,Fuel Level,98.25,2023-11-04 21:32:37
FU6567,F0053,Fuel Level,78.72,2023-11-04 18:40:14
VI1288,F0053,Vibration,1.23,2023-11-04 20:30:44
VI8743,F0053,Vibration,4.76,2023-11-04 20:23:21
VI1703,F0053,Vibration,2.98,2023-11-04 20:47:16
AI2187,F0053,Air Pressure,95.08,2023-11-04 19:14:36
AI6582,F0053,Air Pressure,,2023-11-04 19:06:29
AI9977,F0053,Air Pressure,101.46,2023-11-04 22:55:18
AI1271,F0053,Airspeed,,2023-11-04 22:55:17
AI8707,F0053,Airspeed,407.14,2023-11-04 19:23:48
EN5418,F0054,Engine Temperature,639.21,2023-03-25 10:30:35
FU1795,F0054,Fuel Level,22.26,2023-03-25 09:44:55
FU1338,F0054,Fuel Level,39.99,2023-03-25 10:24:59
VI5864,F0054,Vibration,4.45,2023-03-25 09:06:32
VI8430,F0054,Vibration,3.73,2023-03-25 10:06:57
VI8475,F0054,Vibration,3.29,2023-03-25 10:53:26
AI2582,F0054,Air Pressure,109.84,2023-03-25 10:01:03
AI3321,F0054,Air Pressure,92.16,2023-03-25 09:54:59
AI2852,F0054,Air Pressure,106.05,2023-03-25 09:36:31
AI9011,F0054,Airspeed,547.7,2023-03-25 08:33:53
EN1708,F0055,Engine Temperature,534.29,2023-01-05 12:25:30
FU6835,F0055,Fuel Level,42.01,2023-01-05 12:18:51
VI9104,F0055,Vibration,3.81,2023-01-05 12:58:21
VI9568,F0055,Vibration,0.47,2023-01-05 13:02:18
AI6470,F0055,Air Pressure,105.79,2023-01-05 12:54:56
AI4806,F0055,Air Pressure,101.02,2023-01-05 12:11:13
AI5510,F0055,Airspeed,581.71,2023-01-05 12:41:08
EN7864,F0056,Engine Temperature,623.18,2023-04-08 18:34:34
EN9444,F0056,Engine Temperature,659.01,2023-04-08 20:55:33
EN3385,F0056,Engine Temperature,553.21,2023-04-08 22:57:12
FU9671,F0056,Fuel Level,26.83,2023-04-08 18:50:12
FU1885,F0056,Fuel Level,75.92,2023-04-08 22:05:25
VI7728,F0056,Vibration,0.52,2023-04-08 20:54:57
VI6276,F0056,Vibration,4.16,2023-04-08 19:09:53
AI9798,F0056,Air Pressure,106.07,2023-04-08 19:54:40
AI7229,F0056,Air Pressure,90.58,2023-04-08 19:39:32
AI9217,F0056,Airspeed,404.17,2023-04-08 22:48:56
EN5160,F0057,Engine Temperature,678.64,2023-11-18 15:14:41
EN9265,F0057,Engine Temperature,534.94,2023-11-18 15:55:36
EN7728,F0057,Engine Temperature,553.19,2023-11-18 15:18:50
FU3178,F0057,Fuel Level,82.9,2023-11-18 14:45:53
VI1235,F0057,Vibration,1.57,2023-11-18 14:57:40
VI5235,F0057,Vibration,1.9,2023-11-18 15:08:46
AI7807,F0057,Air Pressure,105.24,2023-11-18 15:15:39
AI9299,F0057,Air Pressure,91.67,2023-11-18 16:10:22
AI5208,F0057,Airspeed,548.89,2023-11-18 15:47:52
AI7300,F0057,Airspeed,453.59,2023-11-18 14:38:31
AI5509,F0057,Airspeed,316.36,2023-11-18 15:34:36
EN8130,F0058,Engine Temperature,690.23,2023-08-15 03:19:02
EN1470,F0058,Engine Temperature,637.89,2023-08-15 04:37:53
EN1458,F0058,Engine Temperature,610.78,2023-08-15 04:16:46
FU8526,F0058,Fuel Level,92.38,2023-08-15 04:34:54
FU5400,F0058,Fuel Level,66.44,2023-08-15 04:12:17
VI3922,F0058,Vibration,3.38,2023-08-15 03:37:26
VI1862,F0058,Vibration,2.61,2023-08-15 04:30:14
AI5930,F0058,Air Pressure,100.0,2023-08-15 03:04:54
AI6557,F0058,Air Pressure,94.01,2023-08-15 03:32:57
AI2757,F0058,Airspeed,426.16,2023-08-15 03:28:45
AI4733,F0058,Airspeed,584.74,2023-08-15 04:36:11
EN7286,F0059,Engine Temperature,516.53,2023-01-15 15:20:18
EN8163,F0059,Engine Temperature,610.27,2023-01-15 13:55:54
EN1303,F0059,Engine Temperature,631.12,2023-01-15 14:08:46
FU7344,F0059,Fuel Level,35.64,2023-01-15 13:34:01
FU2752,F0059,Fuel Level,37.5,2023-01-15 14:40:28
VI8360,F0059,Vibration,4.58,2023-01-15 14:56:09
VI5837,F0059,Vibration,1.3,2023-01-15 14:37:31
VI7007,F0059,Vibration,1.97,2023-01-15 13:32:36
AI6004,F0059,Air Pressure,100.98,2023-01-15 15:06:16
AI3062,F0059,Air Pressure,105.51,2023-01-15 14:32:56
AI1113,F0059,Air Pressure,98.26,2023-01-15 15:16:59
AI7640,F0059,Airspeed,462.71,2023-01-15 14:23:51
AI2635,F0059,Airspeed,505.96,2023-01-15 14:32:53
EN8377,F0060,Engine Temperature,609.25,2023-08-20 00:55:42
FU1898,F0060,Fuel Level,88.02,2023-08-19 21:37:18
FU4355,F0060,Fuel Level,37.74,2023-08-19 23:13:57
VI5349,F0060,Vibration,1.04,2023-08-20 00:21:12
VI5772,F0060,Vibration,1.94,2023-08-19 23:21:21
VI1843,F0060,Vibration,3.78,2023-08-19 21:36:29
AI8169,F0060,Air Pressure,93.51,2023-08-19 23:26:31
AI5128,F0060,Air Pressure,91.89,2023-08-19 21:19:22
AI9110,F0060,Airspeed,323.8,2023-08-19 21:09:48
EN2721,F0061,Engine Temperature,640.26,2023-10-30 12:44:22
EN3399,F0061,Engine Temperature,,2023-10-30 14:27:46
FU2689,F0061,Fuel Level,82.48,2023-10-30 13:55:05
FU1133,F0061,Fuel Level,68.11,2023-10-30 12:09:36
VI2931,F0061,Vibration,3.21,2023-10-30 13:08:56
AI3631,F0061,Air Pressure,90.88,2023-10-30 15:51:15
AI3244,F0061,Air Pressure,94.49,2023-10-30 15:10:45
AI8356,F0061,Airspeed,327.68,2023-10-30 12:06:40
AI2115,F0061,Airspeed,351.42,2023-10-30 16:18:59
AI2778,F0061,Airspeed,522.11,2023-10-30 12:41:24
EN7170,F0062,Engine Temperature,612.24,2023-12-02 18:02:53
EN5409,F0062,Engine Temperature,663.63,2023-12-02 19:50:12
FU3503,F0062,Fuel Level,68.93,2023-12-02 18:47:57
FU8478,F0062,Fuel Level,33.61,2023-12-02 18:57:56
FU2630,F0062,Fuel Level,91.08,2023-12-02 18:36:20
VI8477,F0062,Vibration,2.16,2023-12-02 19:42:27
VI2704,F0062,Vibration,4.21,2023-12-02 18:33:51
VI5012,F0062,Vibration,0.27,2023-12-02 19:27:59
AI5353,F0062,Air Pressure,96.6,2023-12-02 18:22:19
AI7702,F0062,Air Pressure,99.2,2023-12-02 18:55:31
AI2823,F0062,Airspeed,393.21,2023-12-02 20:04:16
EN5027,F0063,Engine Temperature,644.15,2023-06-24 19:30:42
EN2894,F0063,Engine Temperature,,2023-06-24 19:40:51
FU4396,F0063,Fuel Level,61.49,2023-06-24 19:38:56
FU4463,F0063,Fuel Level,88.51,2023-06-24 19:33:42
FU3304,F0063,Fuel Level,62.82,2023-06-24 19:30:42
VI7831,F0063,Vibration,2.19,2023-06-24 19:52:06
VI1235,F0063,Vibration,0.16,2023-06-24 19:48:49
AI8560,F0063,Air Pressure,94.76,2023-06-24 19:47:38
AI4358,F0063,Air Pressure,99.26,2023-06-24 20:03:15
AI2544,F0063,Airspeed,518.97,2023-06-24 20:05:14
AI7930,F0063,Airspeed,471.69,2023-06-24 19:31:38
AI5713,F0063,Airspeed,495.58,2023-06-24 20:14:00
EN3988,F0064,Engine Temperature,505.5,2023-02-01 14:07:26
EN9057,F0064,Engine Temperature,547.53,2023-02-01 14:05:48
EN6348,F0064,Engine Temperature,672.84,2023-02-01 13:24:36
FU4110,F0064,Fuel Level,69.9,2023-02-01 14:43:44
VI5295,F0064,Vibration,2.1,2023-02-01 14:48:32
AI2966,F0064,Air Pressure,,2023-02-01 14:40:53
AI7337,F0064,Airspeed,309.36,2023-02-01 13:13:53
AI1882,F0064,Airspeed,459.73,2023-02-01 12:49:57
AI6124,F0064,Airspeed,319.64,2023-02-01 15:40:36
EN1082,F0065,Engine Temperature,699.91,2023-12-19 06:31:53
EN4281,F0065,Engine Temperature,667.54,2023-12-19 06:45:24
FU4167,F0065,Fuel Level,62.9,2023-12-19 09:54:24
VI2115,F0065,Vibration,4.73,2023-12-19 07:15:05
VI3208,F0065,Vibration,1.75,2023-12-19 08:03:13
VI5279,F0065,Vibration,2.55,2023-12-19 08:05:03
AI4804,F0065,Air Pressure,103.01,2023-12-19 10:27:43
AI3100,F0065,Airspeed,480.34,2023-12-19 07:03:49
AI6389,F0065,Airspeed,335.82,2023-12-19 10:39:55
EN2664,F0066,Engine Temperature,584.47,2023-12-06 12:26:18
EN3337,F0066,Engine Temperature,573.26,2023-12-06 12:53:14
EN1537,F0066,Engine Temperature,535.2,2023-12-06 11:38:58
FU9155,F0066,Fuel Level,43.2,2023-12-06 12:05:57
FU8847,F0066,Fuel Level,71.05,2023-12-06 12:23:53
FU4473,F0066,Fuel Level,29.65,2023-12-06 13:56:26
VI9144,F0066,Vibration,2.58,2023-12-06 12:07:39
VI1036,F0066,Vibration,0.23,2023-12-06 12:35:08
AI3473,F0066,Air Pressure,97.49,2023-12-06 13:34:07
AI6143,F0066,Air Pressure,92.93,2023-12-06 11:59:01
AI4474,F0066,Air Pressure,90.39,2023-12-06 13:29:16
AI3402,F0066,Airspeed,322.0,2023-12-06 13:29:20
EN6649,F0067,Engine Temperature,622.43,2023-01-31 10:52:28
EN7867,F0067,Engine Temperature,536.8,2023-01-31 10:19:59
EN5170,F0067,Engine Temperature,599.19,2023-01-31 10:21:50
FU8718,F0067,Fuel Level,79.95,2023-01-31 10:16:44
VI8056,F0067,Vibration,3.54,2023-01-31 11:01:03
VI7510,F0067,Vibration,0.75,2023-01-31 11:13:48
VI7041,F0067,Vibration,2.25,2023-01-31 10:19:26
AI2634,F0067,Air Pressure,98.33,2023-01-31 10:47:32
AI1440,F0067,Air Pressure,106.76,2023-01-31 10:27:41
AI9699,F0067,Airspeed,567.35,2023-01-31 10:33:08
AI5593,F0067,Airspeed,561.58,2023-01-31 10:48:52
AI2259,F0067,Airspeed,332.11,2023-01-31 10:18:09
EN2818,F0068,Engine Temperature,636.52,2023-06-12 09:59:08
EN9382,F0068,Engine Temperature,576.88,2023-06-12 10:30:35
EN3883,F0068,Engine Temperature,525.79,2023-06-12 10:02:36
FU7937,F0068,Fuel Level,57.95,2023-06-12 10:22:51
VI5161,F0068,Vibration,0.79,2023-06-12 08:04:59
VI5243,F0068,Vibration,2.12,2023-06-12 10:34:28
VI6088,F0068,Vibration,1.98,2023-06-12 08:43:31
AI1337,F0068,Air Pressure,94.02,2023-06-12 09:22:19
AI6835,F0068,Air Pressure,107.46,2023-06-12 09:25:44
AI4065,F0068,Airspeed,529.53,2023-06-12 09:05:24
AI1216,F0068,Airspeed,534.49,2023-06-12 09:16:57
EN6540,F0069,Engine Temperature,513.39,2023-12-13 00:07:00
EN3835,F0069,Engine Temperature,620.92,2023-12-13 00:34:29
FU3193,F0069,Fuel Level,72.06,2023-12-12 23:29:15
FU2566,F0069,Fuel Level,80.62,2023-12-13 00:03:00
VI7247,F0069,Vibration,4.59,2023-12-12 23:00:20
VI7337,F0069,Vibration,4.94,2023-12-13 00:23:33
AI7047,F0069,Air Pressure,104.46,2023-12-13 00:05:21
AI3378,F0069,Air Pressure,96.67,2023-12-12 23:56:47
AI5051,F0069,Airspeed,389.91,2023-12-13 00:01:09
EN1853,F0070,Engine Temperature,548.08,2023-11-28 10:27:13
EN8727,F0070,Engine Temperature,680.95,2023-11-28 09:56:33
FU9883,F0070,Fuel Level,35.29,2023-11-28 09:22:06
FU7078,F0070,Fuel Level,65.52,2023-11-28 10:38:18
VI4419,F0070,Vibration,,2023-11-28 10:16:45
AI6340,F0070,Air Pressure,90.09,2023-11-28 10:11:12
AI2111,F0070,Air Pressure,98.87,2023-11-28 09:10:10
AI2151,F0070,Air Pressure,98.16,2023-11-28 10:53:31
AI9488,F0070,Airspeed,595.49,2023-11-28 10:48:32
AI5672,F0070,Airspeed,595.35,2023-11-28 10:09:38
AI6638,F0070,Airspeed,523.74,2023-11-28 09:15:50
EN7503,F0071,Engine Temperature,526.42,2023-11-18 10:30:14
EN8515,F0071,Engine Temperature,671.68,2023-11-18 10:29:00
FU8990,F0071,Fuel Level,59.5,2023-11-18 09:47:12
FU2301,F0071,Fuel Level,83.53,2023-11-18 10:25:04
FU1604,F0071,Fuel Level,30.72,2023-11-18 10:07:12
VI5607,F0071,Vibration,4.93,2023-11-18 10:21:13
VI3642,F0071,Vibration,4.99,2023-11-18 09:43:36
AI8913,F0071,Air Pressure,106.21,2023-11-18 10:03:09
AI5319,F0071,Airspeed,582.13,2023-11-18 10:34:25
AI3377,F0071,Airspeed,505.4,2023-11-18 10:16:29
EN4144,F0072,Engine Temperature,695.71,2023-08-26 22:59:06
EN6955,F0072,Engine Temperature,621.3,2023-08-27 01:04:06
EN4925,F0072,Engine Temperature,604.72,2023-08-27 00:05:23
FU6496,F0072,Fuel Level,68.76,2023-08-27 00:37:54
FU8984,F0072,Fuel Level,57.23,2023-08-26 20:25:11
VI4271,F0072,Vibration,4.78,2023-08-26 22:51:34
AI9701,F0072,Air Pressure,91.53,2023-08-26 21:11:26
AI4603,F0072,Air Pressure,104.77,2023-08-26 21:32:25
AI7510,F0072,Airspeed,361.23,2023-08-26 21:01:32
EN1048,F0073,Engine Temperature,652.82,2023-06-04 09:34:35
EN4640,F0073,Engine Temperature,630.27,2023-06-04 09:37:47
EN3698,F0073,Engine Temperature,677.52,2023-06-04 11:41:34
FU2191,F0073,Fuel Level,84.7,2023-06-04 10:26:53
FU5359,F0073,Fuel Level,66.04,2023-06-04 10:55:08
FU4300,F0073,Fuel Level,52.48,2023-06-04 11:53:59
VI6313,F0073,Vibration,4.21,2023-06-04 09:55:45
AI9995,F0073,Air Pressure,99.7,2023-06-04 10:47:41
AI9987,F0073,Airspeed,405.3,2023-06-04 10:22:23
AI2581,F0073,Airspeed,429.29,2023-06-04 12:16:10
AI9587,F0073,Airspeed,,2023-06-04 11:12:22
EN4765,F0074,Engine Temperature,689.09,2023-01-09 02:39:11
FU4699,F0074,Fuel Level,32.39,2023-01-09 03:18:18
VI5029,F0074,Vibration,4.24,2023-01-09 03:28:41
VI2313,F0074,Vibration,0.68,2023-01-09 02:26:03
AI8831,F0074,Air Pressure,107.51,2023-01-09 02:09:00
AI6553,F0074,Air Pressure,105.84,2023-01-09 03:47:57
AI3866,F0074,Airspeed,586.07,2023-01-09 01:53:48
AI8333,F0074,Airspeed,453.74,2023-01-09 03:41:06
EN2828,F0075,Engine Temperature,672.19,2023-05-13 04:59:26
EN9235,F0075,Engine Temperature,644.52,2023-05-13 05:01:21
FU5787,F0075,Fuel Level,22.85,2023-05-13 02:49:43
VI5901,F0075,Vibration,0.28,2023-05-13 04:09:54
VI1672,F0075,Vibration,4.5,2023-05-13 03:29:59
VI5413,F0075,Vibration,1.38,2023-05-13 04:28:40
AI8159,F0075,Air Pressure,91.44,2023-05-13 02:29:29
AI6294,F0075,Air Pressure,90.52,2023-05-13 03:01:32
AI5029,F0075,Airspeed,577.4,2023-05-13 04:30:55
EN6025,F0076,Engine Temperature,567.74,2023-09-08 02:14:48
EN1623,F0076,Engine Temperature,,2023-09-08 01:36:36
FU3316,F0076,Fuel Level,44.26,2023-09-08 02:00:19
FU6437,F0076,Fuel Level,31.92,2023-09-08 02:07:19
FU6281,F0076,Fuel Level,73.42,2023-09-08 01:56:16
VI9738,F0076,Vibration,4.91,2023-09-08 01:26:23
VI1230,F0076,Vibration,4.31,2023-09-08 01:17:33
AI3109,F0076,Air Pressure,92.32,2023-09-08 01:44:07
AI4463,F0076,Air Pressure,92.92,2023-09-08 01:45:42
AI6318,F0076,Air Pressure,99.34,2023-09-08 01:29:01
AI8662,F0076,Airspeed,574.9,2023-09-08 01:46:18
EN2994,F0077,Engine Temperature,632.57,2023-01-23 04:14:40
EN9710,F0077,Engine Temperature,549.42,2023-01-23 03:34:58
FU2297,F0077,Fuel Level,26.79,2023-01-23 05:17:45
FU4281,F0077,Fuel Level,91.56,2023-01-23 05:17:00
FU6880,F0077,Fuel Level,33.17,2023-01-23 01:53:57
VI5717,F0077,Vibration,4.6,2023-01-23 02:54:50
AI8798,F0077,Air Pressure,98.61,2023-01-23 05:48:20
AI5915,F0077,Airspeed,557.0,2023-01-23 03:38:05
AI8205,F0077,Airspeed,329.31,2023-01-23 06:00:42
EN6941,F0078,Engine Temperature,596.85,2023-04-25 04:04:51
EN7332,F0078,Engine Temperature,504.33,2023-04-25 04:26:51
FU8203,F0078,Fuel Level,52.16,2023-04-25 05:10:01
VI8062,F0078,Vibration,2.96,2023-04-25 03:45:38
VI3169,F0078,Vibration,3.97,2023-04-25 04:36:35
AI6572,F0078,Air Pressure,99.95,2023-04-25 04:10:46
AI5508,F0078,Airspeed,459.89,2023-04-25 04:48:01
AI6492,F0078,Airspeed,556.72,2023-04-25 04:46:04
AI2179,F0078,Airspeed,347.77,2023-04-25 04:20:48
EN6327,F0079,Engine Temperature,560.19,2023-02-25 19:24:47
EN9402,F0079,Engine Temperature,545.04,2023-02-25 21:03:59
FU6862,F0079,Fuel Level,74.27,2023-02-25 18:37:45
FU6174,F0079,Fuel Level,20.27,2023-02-25 21:09:57
FU6506,F0079,Fuel Level,43.49,2023-02-25 19:04:48
VI1536,F0079,Vibration,4.15,2023-02-25 19:23:28
VI4446,F0079,Vibration,3.44,2023-02-25 20:16:55
VI1299,F0079,Vibration,3.17,2023-02-25 19:42:34
AI1783,F0079,Air Pressure,101.0,2023-02-25 19:02:29
AI6362,F0079,Air Pressure,92.31,2023-02-25 20:53:33
AI7535,F0079,Airspeed,502.37,2023-02-25 21:19:04
AI8847,F0079,Airspeed,465.66,2023-02-25 18:43:53
AI8642,F0079,Airspeed,,2023-02-25 21:28:15
EN8447,F0080,Engine Temperature,544.92,2023-07-08 07:51:27
EN5005,F0080,Engine Temperature,603.5,2023-07-08 07:24:56
EN6948,F0080,Engine Temperature,587.18,2023-07-08 07:06:34
FU9047,F0080,Fuel Level,79.34,2023-07-08 07:29:49
FU8782,F0080,Fuel Level,90.38,2023-07-08 07:18:02
FU9092,F0080,Fuel Level,67.75,2023-07-08 07:59:55
VI4552,F0080,Vibration,4.96,2023-07-08 07:08:12
VI6963,F0080,Vibration,1.26,2023-07-08 07:04:36
VI4534,F0080,Vibration,1.56,2023-07-08 07:29:12
AI6431,F0080,Air Pressure,,2023-07-08 07:37:32
AI1622,F0080,Air Pressure,96.12,2023-07-08 07:20:41
AI3497,F0080,Air Pressure,106.24,2023-07-08 07:19:53
AI2277,F0080,Airspeed,416.52,2023-07-08 07:35:32
EN1471,F0081,Engine Temperature,,2023-01-06 20:04:56
EN3534,F0081,Engine Temperature,669.01,2023-01-06 19:07:21
EN4750,F0081,Engine Temperature,607.95,2023-01-06 20:30:42
FU7015,F0081,Fuel Level,45.45,2023-01-06 20:21:03
VI9713,F0081,Vibration,0.74,2023-01-06 20:31:29
VI9914,F0081,Vibration,2.52,2023-01-06 20:29:04
AI1813,F0081,Air Pressure,90.64,2023-01-06 18:39:09
AI7601,F0081,Air Pressure,101.17,2023-01-06 18:41:55
AI8323,F0081,Air Pressure,106.15,2023-01-06 19:12:01
AI2414,F0081,Airspeed,541.21,2023-01-06 19:29:14
EN3220,F0082,Engine Temperature,679.47,2023-09-23 14:43:14
EN1680,F0082,Engine Temperature,610.34,2023-09-23 14:14:18
FU8570,F0082,Fuel Level,53.19,2023-09-23 14:36:16
VI2293,F0082,Vibration,2.35,2023-09-23 14:52:09
VI9165,F0082,Vibration,0.1,2023-09-23 15:16:55
AI8122,F0082,Air Pressure,94.62,2023-09-23 14:39:15
AI5887,F0082,Airspeed,350.37,2023-09-23 14:45:54
EN8922,F0083,Engine Temperature,592.28,2023-05-01 03:05:48
EN1640,F0083,Engine Temperature,651.47,2023-05-01 01:47:18
FU7385,F0083,Fuel Level,91.0,2023-05-01 01:21:42
FU4090,F0083,Fuel Level,97.67,2023-05-01 02:18:07
VI4375,F0083,Vibration,2.78,2023-05-01 02:30:16
VI2526,F0083,Vibration,3.99,2023-05-01 01:14:17
AI6253,F0083,Air Pressure,102.05,2023-05-01 01:11:34
AI8900,F0083,Air Pressure,96.98,2023-05-01 03:57:03
AI9433,F0083,Airspeed,314.73,2023-05-01 01:15:43
AI8887,F0083,Airspeed,,2023-05-01 03:21:55
AI3649,F0083,Airspeed,401.5,2023-05-01 02:02:10
EN3588,F0084,Engine Temperature,638.02,2023-02-27 19:13:14
EN9602,F0084,Engine Temperature,599.67,2023-02-27 19:22:30
EN6780,F0084,Engine Temperature,610.51,2023-02-27 19:11:28
FU8260,F0084,Fuel Level,20.32,2023-02-27 19:52:09
FU7549,F0084,Fuel Level,70.48,2023-02-27 19:42:11
VI7505,F0084,Vibration,4.3,2023-02-27 19:07:42
AI3176,F0084,Air Pressure,,2023-02-27 19:37:33
AI5172,F0084,Air Pressure,97.9,2023-02-27 19:33:27
AI3222,F0084,Airspeed,480.99,2023-02-27 19:06:37
EN3543,F0086,Engine Temperature,534.24,2023-09-09 13:38:44
FU2496,F0086,Fuel Level,59.34,2023-09-09 14:41:18
FU9325,F0086,Fuel Level,89.99,2023-09-09 13:05:30
VI3737,F0086,Vibration,0.71,2023-09-09 14:55:06
AI3183,F0086,Air Pressure,105.15,2023-09-09 13:05:33
AI1476,F0086,Air Pressure,97.44,2023-09-09 14:58:57
AI1601,F0086,Air Pressure,,2023-09-09 13:38:09
AI1054,F0086,Airspeed,514.1,2023-09-09 14:15:35
AI5718,F0086,Airspeed,324.15,2023-09-09 14:29:09
AI2722,F0086,Airspeed,433.15,2023-09-09 14:43:56
EN2550,F0087,Engine Temperature,581.05,2023-10-19 09:15:21
EN4057,F0087,Engine Temperature,502.78,2023-10-19 09:03:28
FU6734,F0087,Fuel Level,88.1,2023-10-19 09:40:09
VI3205,F0087,Vibration,2.71,2023-10-19 10:31:49
VI9962,F0087,Vibration,3.61,2023-10-19 08:45:38
AI7782,F0087,Air Pressure,103.09,2023-10-19 09:33:14
AI9693,F0087,Air Pressure,,2023-10-19 08:56:35
AI3217,F0087,Air Pressure,106.08,2023-10-19 10:31:12
AI9734,F0087,Airspeed,372.29,2023-10-19 09:45:30
AI1615,F0087,Airspeed,373.32,2023-10-19 10:20:04
EN5760,F0089,Engine Temperature,607.73,2023-11-16 01:32:09
EN1090,F0089,Engine Temperature,604.31,2023-11-16 02:43:45
FU4343,F0089,Fuel Level,20.0,2023-11-16 02:38:58
VI9898,F0089,Vibration,3.41,2023-11-16 02:51:00
VI1034,F0089,Vibration,2.74,2023-11-16 02:34:52
VI7362,F0089,Vibration,1.51,2023-11-16 01:11:26
AI9690,F0089,Air Pressure,97.72,2023-11-16 01:42:03
AI9402,F0089,Air Pressure,109.18,2023-11-16 02:21:14
AI8693,F0089,Air Pressure,100.21,2023-11-16 02:41:16
AI8785,F0089,Airspeed,520.35,2023-11-16 01:01:28
