flight_id,event_time,latitude,longitude,altitude,temperature,wind_speed,wind_direction,weather_condition
F0066,2023-12-29 12:37:37,40.1711,-108.1575,38086.59,16.9,36.5,NE,Clear
F0066,2023-12-29 12:53:16,21.0154,-71.4312,11076.72,13.6,5.7,W,Sunny
F0066,2023-12-29 10:52:12,28.9991,-78.7688,30335.07,-10.9,60.6,SE,Storm
F0066,2023-12-29 11:38:37,31.0284,-119.4765,32745.69,-2.4,110.4,SW,Rain
F0067,2023-09-22 21:02:41,57.2185,-94.0776,15854.79,19.3,29.3,S,Sunny
F0067,2023-09-23 00:03:25,31.5942,-64.7484,29039.98,-8.1,78.6,SW,Storm
F0067,2023-09-22 22:58:42,58.4465,-72.6895,19701.28,-0.8,70.1,W,Rain
F0068,2023-04-05 20:13:45,42.637,-96.4356,29175.33,-13.7,25.9,N,Sunny
F0068,2023-04-05 19:26:12,56.0374,-102.0769,18270.32,11.2,17.4,W,Rain
F0068,2023-04-05 19:21:57,49.4307,-66.6105,8475.16,-6.8,123.2,N,Sunny
F0068,2023-04-05 19:49:31,21.7147,-84.4078,11474.37,5.2,7.7,E,Rain
F0069,2023-04-12 09:35:50,25.4454,-61.5802,13736.12,-12.7,133.1,W,Cloudy
F0069,2023-04-12 10:53:03,39.6612,-101.0762,21871.33,29.3,98.7,SW,Clear
F0069,2023-04-12 10:12:31,37.2859,-105.6957,12464.81,18.6,,SW,Sunny
F0069,2023-04-12 08:32:22,39.5399,-103.5358,21911.19,-14.8,105.2,SE,Sunny
F0069,2023-04-12 09:23:04,29.6855,-120.1089,28675.41,-19.3,48.3,E,Sunny
F0069,2023-04-12 09:30:54,55.1742,-82.6675,5205.53,20.4,,NE,Cloudy
F0070,2023-06-22 15:08:39,57.7577,-73.7895,13669.87,27.8,16.5,N,Rain
F0070,2023-06-22 14:55:50,36.4676,-88.2979,24545.66,,115.3,NE,Storm
F0070,2023-06-22 14:27:50,50.6489,-108.8998,22620.82,-5.8,95.5,NW,Storm
F0071,2023-11-25 09:39:54,36.2389,-110.3932,23568.25,-7.7,70.8,NE,Storm
F0071,2023-11-25 11:49:59,53.9924,-103.3086,28975.51,-12.5,90.2,S,Clear
F0071,2023-11-25 09:07:34,45.5533,-127.6418,15239.73,28.7,106.3,SE,Storm
F0071,2023-11-25 12:26:07,52.2915,-100.848,7089.65,8.2,11.3,N,Clear
F0071,2023-11-25 11:34:56,48.8545,-85.2029,15747.92,2.1,134.3,S,Storm
F0072,2023-10-17 06:46:29,48.9859,-74.5818,22307.48,-8.2,27.7,N,Cloudy
F0072,2023-10-17 06:33:34,47.6107,-80.4363,22295.62,-17.4,9.3,SW,Clear
F0072,2023-10-17 07:07:16,34.2095,-75.7916,8495.91,28.9,49.4,SE,Sunny
F0072,2023-10-17 06:29:12,30.7091,-88.0956,32101.95,-11.5,93.6,NW,Storm
F0072,2023-10-17 07:10:11,41.1814,-83.2952,7465.35,-15.6,92.3,N,Sunny
F0073,2023-04-21 15:24:18,41.7881,-99.0496,39376.67,-19.1,6.7,SW,Sunny
F0073,2023-04-21 16:10:16,42.2591,-125.832,4094.03,-12.9,123.7,NE,Rain
F0073,2023-04-21 15:51:15,30.9524,-114.2762,30805.05,-6.5,,NE,Storm
F0073,2023-04-21 16:12:49,42.9732,-88.4795,21603.4,-3.7,83.1,NE,Rain
F0073,2023-04-21 15:29:46,51.8513,-112.5121,17215.12,17.2,86.8,W,Clear
F0073,2023-04-21 15:47:56,24.3163,-117.9533,34972.58,-12.4,86.9,SW,Rain
F0074,2023-03-11 20:57:40,57.9972,-77.19,31780.32,12.2,17.1,NW,Storm
F0074,2023-03-11 23:57:34,49.7927,-126.6654,14448.26,2.3,141.5,SW,Rain
F0074,2023-03-11 22:28:28,54.0833,-108.559,18529.54,2.6,63.8,N,Cloudy
F0074,2023-03-11 23:06:10,43.1608,-77.221,15733.27,12.3,79.8,NE,Storm
F0074,2023-03-11 22:15:06,27.3216,-108.9296,29038.48,-4.3,84.3,W,Storm
F0074,2023-03-11 23:28:23,57.5637,-109.4833,38988.09,25.0,9.8,W,Clear
F0075,2023-06-25 00:49:54,55.099,-68.9096,13038.8,-3.7,,NE,Storm
F0075,2023-06-25 01:39:03,55.3813,-118.4554,21488.23,18.2,,SE,Storm
F0075,2023-06-25 00:33:55,23.2292,-117.7484,19047.5,29.2,27.4,N,Storm
F0075,2023-06-25 00:44:44,24.4048,-96.3643,4345.35,-6.3,126.8,N,Storm
F0076,2023-01-17 22:49:57,26.7007,-60.7681,12455.37,26.7,45.1,W,Clear
F0076,2023-01-17 22:05:27,50.2773,-68.9544,12582.12,18.2,51.8,W,Storm
F0076,2023-01-17 23:16:36,49.961,-119.9257,21723.5,1.0,,NE,Clear
F0076,2023-01-17 22:26:48,29.042,-65.6202,5887.82,-4.4,32.9,W,Clear
F0077,2023-06-08 18:53:34,32.1247,-74.6806,11987.19,9.6,144.8,S,Sunny
F0077,2023-06-08 18:11:56,32.7619,-108.77,13750.58,7.5,37.9,NW,Sunny
F0077,2023-06-08 18:38:49,20.3302,-95.1116,15001.03,-9.5,56.6,E,Clear
F0077,2023-06-08 18:51:14,31.1205,-76.3429,31518.87,-17.6,22.7,SW,Clear
F0077,2023-06-08 18:14:04,45.1765,-76.5046,18068.61,12.6,90.5,E,Cloudy
F0078,2023-03-15 19:20:00,53.4407,-66.0786,36485.95,13.6,91.7,N,Rain
F0078,2023-03-15 16:28:44,30.5069,-106.3998,20711.84,-10.5,109.9,NW,Cloudy
F0078,2023-03-15 20:01:49,21.2608,-91.3744,10319.53,9.7,58.0,SE,Cloudy
F0078,2023-03-15 15:34:59,46.9613,-126.4933,4454.22,20.9,94.0,SE,Clear
F0078,2023-03-15 15:54:48,21.6601,-107.2405,6056.46,15.4,2.8,E,Clear
F0078,2023-03-15 18:25:56,46.7229,-74.7632,25104.36,-11.4,10.6,E,Clear
F0079,2023-02-25 22:58:33,39.0911,-123.585,21080.13,-16.2,43.7,N,Clear
F0079,2023-02-25 22:55:57,58.5645,-84.0822,25275.73,16.7,0.7,W,Sunny
F0079,2023-02-25 22:40:14,31.3041,-103.8332,23720.32,-16.4,135.8,N,Rain
F0080,2023-04-08 16:47:26,50.7177,-88.6713,12639.72,-1.4,97.7,SW,Cloudy
F0080,2023-04-08 17:11:28,41.7288,-126.3832,33604.75,14.9,20.0,SE,Rain
F0080,2023-04-08 16:45:25,44.1346,-66.0728,21209.35,-13.1,95.5,W,Storm
F0082,2023-06-12 20:37:26,36.3655,-89.5019,11238.03,21.7,51.4,NE,Clear
F0082,2023-06-12 21:04:33,46.295,-95.1711,23550.75,0.5,18.3,S,Storm
F0082,2023-06-12 20:44:53,23.4399,-120.3749,3480.73,25.0,0.2,NW,Clear
F0082,2023-06-12 22:38:04,51.5119,-76.5471,6090.33,-13.2,1.9,N,Clear
F0082,2023-06-12 20:53:29,35.1633,-117.4263,3939.5,,,NW,Rain
F0082,2023-06-12 22:03:13,20.3682,-96.1848,33848.65,-10.8,103.0,W,Storm
F0083,2023-05-21 13:45:53,38.2714,-96.4378,12201.0,27.4,29.5,NE,Rain
F0083,2023-05-21 15:39:57,47.8664,-100.68,12535.55,15.8,77.1,E,Sunny
F0083,2023-05-21 15:13:57,46.1145,-117.3542,34813.65,17.6,143.2,NE,Rain
F0084,2023-02-07 04:27:36,26.9355,-98.1409,37495.15,4.1,10.9,SW,Rain
F0084,2023-02-07 08:01:29,47.5402,-112.616,32328.11,5.9,41.6,NE,Clear
F0084,2023-02-07 05:23:02,30.6734,-106.2477,4436.49,11.5,79.2,NW,Clear
F0084,2023-02-07 05:01:10,32.8602,-104.2079,29182.79,-4.7,26.2,SE,Cloudy
F0084,2023-02-07 06:32:48,45.9942,-124.1074,14934.01,11.4,125.4,S,Storm
F0084,2023-02-07 07:02:07,23.6727,-88.923,9796.87,19.7,104.0,NW,Rain
F0085,2023-11-30 03:38:12,39.543,-98.2278,19031.84,19.1,,NE,Sunny
F0085,2023-11-30 03:23:14,24.1598,-112.3265,35715.62,-17.3,80.3,W,Storm
F0085,2023-11-30 04:00:51,47.1925,-103.1287,6586.19,-2.8,63.9,SE,Storm
F0085,2023-11-30 03:31:59,24.5872,-105.7662,14082.03,-13.7,43.4,N,Sunny
F0085,2023-11-30 03:36:24,24.6095,-99.4476,37752.46,-13.0,31.6,S,Sunny
F0086,2023-02-20 04:37:37,23.4996,-61.0205,11525.33,-12.0,100.9,E,Clear
F0086,2023-02-20 02:01:01,23.6854,-97.9889,38538.88,-8.0,8.8,W,Clear
F0086,2023-02-20 03:23:19,49.5946,-63.0388,19831.75,15.6,104.4,NE,Cloudy
F0087,2023-08-07 19:04:30,40.1771,-78.6619,27336.78,-9.6,46.1,NW,Storm
F0087,2023-08-07 22:57:24,53.9449,-78.8679,14436.77,-12.2,97.9,SE,Cloudy
F0087,2023-08-07 21:30:18,53.4949,-64.8299,32013.04,23.2,34.4,SE,Sunny
F0087,2023-08-07 22:10:32,39.6704,-77.2424,15908.82,7.6,105.2,W,Storm
F0087,2023-08-07 22:39:09,32.3653,-72.5107,13228.56,-14.7,29.7,SE,Rain
F0087,2023-08-07 19:50:00,37.1061,-127.6969,23093.42,6.8,95.9,SE,Clear
F0089,2023-10-05 17:13:33,38.1755,-76.4145,7717.07,-13.5,31.7,N,Storm
F0089,2023-10-05 16:45:20,41.2461,-72.9173,25124.49,28.6,111.3,S,Storm
F0089,2023-10-05 19:52:23,47.0853,-113.2646,35664.79,-19.0,65.0,E,Sunny
F0089,2023-10-05 16:44:22,26.9684,-112.5848,15293.67,-17.2,12.2,E,Rain
F0089,2023-10-05 17:17:15,21.6364,-115.0366,38680.6,0.3,101.6,S,Rain
F0090,2023-04-07 13:46:06,30.1058,-108.4359,16375.67,3.4,2.4,NE,Sunny
F0090,2023-04-07 13:02:50,33.1754,-90.0564,6320.04,-16.0,132.2,N,Cloudy
F0090,2023-04-07 14:55:35,26.5102,-115.4388,4634.94,,75.4,E,Cloudy
F0090,2023-04-07 15:30:51,52.7566,-60.8256,24967.11,-16.9,112.4,E,Clear
F0090,2023-04-07 15:15:18,20.3933,-118.1115,13546.54,-5.7,103.5,SW,Cloudy
F0091,2023-06-05 12:55:14,45.7181,-129.0477,20473.47,12.4,144.9,E,Rain
F0091,2023-06-05 12:42:45,37.0579,-66.9451,9441.93,-5.2,122.9,SE,Rain
F0091,2023-06-05 12:21:12,58.5022,-107.367,16055.06,10.7,56.9,NW,Sunny
F0092,2023-06-06 13:44:05,51.3497,-69.7588,35873.06,21.0,44.5,NE,Cloudy
F0092,2023-06-06 12:48:04,28.9283,-89.3056,18745.85,8.0,88.5,N,Rain
F0092,2023-06-06 13:14:35,26.6707,-106.5769,3793.14,22.0,109.7,W,Rain
F0092,2023-06-06 13:19:09,43.6751,-120.5766,23632.55,,62.4,SW,Sunny
F0092,2023-06-06 13:34:34,26.1772,-119.5214,37984.42,5.3,87.7,N,Cloudy
F0092,2023-06-06 14:02:23,29.1808,-60.6726,7673.12,-7.4,111.8,N,Cloudy
F0093,2023-06-25 09:11:09,23.2524,-93.0556,24667.2,26.8,7.7,E,Sunny
F0093,2023-06-25 10:13:47,37.4969,-75.3422,19274.31,-6.5,,SW,Clear
F0093,2023-06-25 08:27:12,46.1318,-96.628,19064.72,12.9,39.3,NE,Clear
F0093,2023-06-25 08:11:43,51.1904,-101.5035,5770.07,28.2,81.1,N,Sunny
F0093,2023-06-25 08:19:27,26.155,-109.8872,23940.5,-6.4,72.5,SW,Storm
F0093,2023-06-25 10:17:24,58.1857,-65.5203,35855.46,4.2,,SE,Storm
F0094,2023-02-01 11:25:41,41.7381,-79.4681,13384.14,14.7,81.4,NW,Clear
F0094,2023-02-01 07:56:32,51.855,-77.9666,3263.44,,114.7,W,Storm
F0094,2023-02-01 10:10:47,40.5844,-116.6355,4706.71,9.7,111.5,SW,Sunny
F0094,2023-02-01 11:10:48,41.9697,-104.9086,19070.67,21.9,41.0,NE,Clear
F0095,2023-10-12 18:38:29,33.2417,-120.3124,25921.79,-11.2,32.4,NW,Clear
F0095,2023-10-12 18:33:24,38.0505,-119.134,9702.72,-15.5,148.8,NE,Rain
F0095,2023-10-12 18:21:46,40.5754,-89.8163,14870.89,27.9,145.2,SW,Clear
F0096,2023-11-11 05:17:27,39.4656,-83.0508,17757.16,26.1,,E,Clear
F0096,2023-11-11 07:26:31,51.4437,-86.7894,11346.45,-1.9,27.2,E,Cloudy
F0096,2023-11-11 07:01:19,24.9496,-73.3107,33969.73,0.8,10.1,SW,Cloudy
F0096,2023-11-11 05:51:45,42.709,-119.4388,25654.81,28.4,131.3,W,Rain
F0096,2023-11-11 07:12:32,25.9197,-82.0176,32840.68,22.4,39.9,N,Cloudy
F0097,2023-01-04 10:12:39,59.5308,-110.7918,25897.4,23.9,136.4,N,Cloudy
F0097,2023-01-04 11:08:37,32.9002,-65.8682,22463.36,13.8,62.4,SE,Storm
F0097,2023-01-04 10:49:07,23.2006,-83.5655,39154.06,-2.6,7.0,N,Storm
F0098,2023-05-15 20:58:12,55.6706,-120.0156,39333.22,29.7,41.2,SW,Cloudy
F0098,2023-05-15 19:55:32,20.6127,-117.7306,32097.02,-2.1,89.1,SW,Rain
F0098,2023-05-15 20:18:15,26.3479,-77.2533,15706.5,8.7,71.8,N,Rain
F0098,2023-05-15 19:07:19,52.8541,-77.0391,38446.74,4.2,105.8,W,Sunny
F0098,2023-05-15 19:26:55,51.5018,-101.8377,14796.08,-10.8,13.2,SW,Sunny
F0099,2023-11-24 09:10:58,27.6791,-98.9551,23250.36,-0.2,25.4,SE,Clear
F0099,2023-11-24 11:19:30,47.7703,-123.3018,30711.24,5.5,115.4,E,Cloudy
F0099,2023-11-24 10:10:46,52.5252,-123.8985,33751.43,8.7,73.5,E,Cloudy
F0099,2023-11-24 11:28:22,27.7628,-94.3968,3929.64,25.0,125.4,N,Rain
F0099,2023-11-24 07:21:37,57.588,-89.7942,17680.87,5.1,60.4,SE,Sunny
F0100,2023-09-19 11:12:08,44.2165,-120.5368,34386.83,-11.4,47.7,S,Storm
F0100,2023-09-19 10:36:30,41.9447,-66.7753,20381.51,20.2,38.3,SE,Storm
F0100,2023-09-19 09:38:26,38.886,-65.946,8418.01,2.7,36.4,S,Sunny
F0101,2023-06-10 07:34:34,41.0866,-126.8185,14519.94,8.9,129.4,SE,Rain
F0101,2023-06-10 07:45:42,28.4694,-99.9764,39388.5,12.1,9.8,NE,Rain
F0101,2023-06-10 07:30:12,29.643,-85.6117,16321.95,14.2,137.3,N,Cloudy
F0101,2023-06-10 06:29:54,22.0997,-75.9778,38476.69,15.7,85.7,W,Storm
F0101,2023-06-10 07:13:26,29.8034,-101.5444,17645.05,-1.1,86.7,SE,Sunny
F0101,2023-06-10 07:24:24,51.0573,-80.2965,11728.86,15.1,39.1,S,Sunny
F0102,2023-06-28 23:31:29,53.1795,-86.8624,13658.58,1.7,39.3,W,Storm
F0102,2023-06-28 22:48:58,58.5671,-115.9087,4925.11,14.7,12.2,S,Cloudy
F0102,2023-06-28 23:15:52,20.1424,-83.5472,25542.49,20.3,64.9,SW,Rain
F0102,2023-06-28 22:42:04,54.5553,-126.4818,22351.99,28.3,2.8,NW,Storm
F0102,2023-06-28 23:02:45,46.1534,-126.1861,38942.14,11.4,13.3,SW,Storm
F0102,2023-06-28 22:47:49,39.0714,-128.8781,13504.05,15.8,23.4,S,Sunny
F0103,2023-01-23 13:45:12,23.3326,-64.3809,34219.73,-12.9,119.0,N,Cloudy
F0103,2023-01-23 16:40:32,56.1211,-121.0438,21390.01,21.8,62.8,E,Storm
F0103,2023-01-23 14:07:18,46.1473,-118.1667,26943.49,12.1,30.4,SW,Sunny
F0103,2023-01-23 16:49:41,45.7321,-89.3768,33434.89,21.5,37.1,E,Sunny
F0104,2023-09-21 12:50:22,29.5145,-101.7289,36743.69,-10.2,100.0,SE,Cloudy
F0104,2023-09-21 14:38:54,34.7114,-92.2178,4520.71,9.8,97.1,NE,Cloudy
F0104,2023-09-21 13:11:16,26.1977,-113.063,33818.54,-7.6,32.1,W,Storm
F0104,2023-09-21 14:03:35,52.9677,-101.7352,6936.02,,90.0,N,Cloudy
F0104,2023-09-21 14:41:06,24.6083,-83.9884,7162.07,-4.1,88.0,N,Storm
F0104,2023-09-21 14:45:37,46.8886,-89.0055,4708.74,-0.6,3.9,SW,Cloudy
F0105,2023-10-20 09:55:09,34.1189,-97.6597,36499.33,7.0,,E,Cloudy
F0105,2023-10-20 11:02:34,23.7133,-78.5599,16032.23,23.0,19.5,SE,Rain
F0105,2023-10-20 10:14:07,37.4063,-93.8466,34284.09,-5.7,102.6,N,Clear
F0105,2023-10-20 10:39:29,33.8078,-117.5473,30496.27,5.2,2.6,NE,Storm
F0105,2023-10-20 11:10:48,44.3386,-95.6907,14099.78,11.9,79.8,W,Rain
F0105,2023-10-20 09:51:14,40.772,-96.2433,13558.78,-16.3,143.4,N,Storm
F0106,2023-07-16 18:38:07,37.7553,-97.9394,18943.04,-18.0,145.9,W,Storm
F0106,2023-07-16 20:27:24,36.5637,-85.6376,11672.21,20.6,1.3,SE,Storm
F0106,2023-07-16 20:40:34,54.9244,-82.4552,17150.26,6.9,79.3,SW,Cloudy
F0106,2023-07-16 18:32:49,44.705,-113.0947,23017.47,16.2,89.9,W,Storm
F0107,2023-01-30 04:25:36,36.9185,-97.9771,37867.05,-9.3,81.7,NE,Cloudy
F0107,2023-01-30 04:22:08,57.3036,-74.9785,37359.31,-19.0,1.6,W,Rain
F0107,2023-01-30 06:06:38,40.2262,-61.4614,26908.64,-17.1,65.8,SW,Rain
F0107,2023-01-30 03:30:11,37.3142,-90.6531,23635.57,15.4,52.1,NE,Sunny
F0107,2023-01-30 05:06:44,26.0582,-90.7766,8028.1,-11.9,92.3,SE,Sunny
F0107,2023-01-30 04:41:32,56.7445,-96.3944,5718.65,4.8,99.4,E,Rain
F0108,2023-01-12 21:05:52,50.433,-123.3734,8947.44,3.5,58.1,SE,Clear
F0108,2023-01-12 20:48:58,34.0303,-102.5503,38566.25,29.1,145.7,N,Rain
F0108,2023-01-12 21:53:33,28.4539,-80.3557,24332.6,,,NE,Storm
F0108,2023-01-12 20:42:06,32.6161,-81.9841,23637.94,-18.9,,E,Clear
F0108,2023-01-12 21:21:36,23.6889,-87.6438,8578.46,-18.2,39.9,NW,Rain
F0108,2023-01-12 20:47:59,44.4437,-112.9272,30341.7,-4.4,14.5,NE,Storm
F0109,2023-04-24 23:00:26,30.3148,-64.5053,13781.1,19.1,127.6,W,Sunny
F0109,2023-04-25 00:11:37,37.5096,-120.2103,38288.19,8.7,135.9,NE,Storm
F0109,2023-04-24 23:48:56,54.7023,-96.5405,14391.2,-15.4,12.4,NW,Clear
F0109,2023-04-25 01:35:59,42.7512,-65.8207,38042.81,,73.6,S,Cloudy
F0109,2023-04-25 00:50:41,21.6168,-100.9706,38613.04,26.0,78.9,NE,Clear
F0109,2023-04-24 22:29:32,24.3105,-122.6031,5860.88,-2.0,136.8,W,Clear
F0110,2023-01-08 12:19:20,50.6953,-61.6559,30765.63,10.5,74.8,N,Cloudy
F0110,2023-01-08 11:54:26,36.2944,-73.2749,12214.66,16.9,96.4,SW,Rain
F0110,2023-01-08 12:14:13,24.4184,-122.3953,6265.76,18.2,125.7,N,Clear
F0110,2023-01-08 12:24:32,21.3015,-61.9088,5278.64,4.9,7.2,SW,Storm
F0111,2023-10-12 02:05:16,54.277,-63.5974,37058.78,3.4,75.0,N,Storm
F0111,2023-10-12 03:14:33,26.4916,-70.3869,34848.87,21.0,,SW,Storm
F0111,2023-10-12 01:00:35,37.5324,-95.4197,8210.79,-18.3,62.2,N,Sunny
F0111,2023-10-12 04:07:04,22.7386,-92.2886,38419.07,13.2,108.8,SW,Storm
F0111,2023-10-12 04:10:15,55.4244,-60.4053,26424.78,25.5,113.7,NE,Rain
F0112,2023-05-05 12:15:21,21.4309,-68.8026,38282.66,19.6,65.8,N,Clear
F0112,2023-05-05 13:01:10,59.7697,-74.065,18347.52,15.0,90.1,S,Rain
F0112,2023-05-05 12:25:37,30.4467,-62.5187,12644.27,3.1,75.6,NE,Clear
F0113,2023-08-19 11:58:37,46.1627,-61.2175,12937.46,-19.1,18.9,NW,Clear
F0113,2023-08-19 11:36:56,30.7432,-80.0446,6513.94,17.1,89.6,W,Sunny
F0113,2023-08-19 10:31:32,53.6299,-97.8357,33953.5,3.0,92.3,E,Clear
F0114,2023-10-24 21:39:34,33.5283,-110.498,13003.41,29.2,102.4,NW,Clear
F0114,2023-10-24 20:48:58,21.723,-127.8971,26446.37,25.0,5.5,SW,Sunny
F0114,2023-10-24 20:52:55,21.4147,-78.2183,12864.31,25.9,89.8,S,Storm
F0114,2023-10-24 20:48:04,54.8364,-105.0211,31444.36,4.5,112.9,S,Rain
F0116,2023-12-16 13:16:41,22.6569,-129.4115,10968.12,-16.3,123.9,NW,Rain
F0116,2023-12-16 12:54:02,46.3883,-111.0473,22845.8,-7.9,61.2,SE,Rain
F0116,2023-12-16 12:48:06,42.1789,-80.2314,26424.09,-5.7,47.1,E,Cloudy
F0116,2023-12-16 12:38:40,56.5159,-99.0796,39107.78,4.9,,W,Clear
F0116,2023-12-16 12:31:53,58.2904,-83.6875,17124.62,10.2,41.5,SW,Cloudy
F0116,2023-12-16 12:30:50,37.8039,-88.2178,25424.32,,64.7,NE,Storm
F0117,2023-05-03 21:39:32,59.2578,-120.2064,34834.95,27.7,93.5,NW,Storm
F0117,2023-05-03 21:00:30,46.8586,-99.8574,34624.79,,127.6,N,Clear
F0117,2023-05-03 22:16:52,46.3916,-78.3952,27662.3,29.7,61.3,NE,Storm
F0117,2023-05-03 22:32:41,22.6895,-90.7967,23116.35,-15.9,31.4,SW,Storm
F0118,2023-09-08 10:03:33,51.487,-80.0787,3434.6,-11.8,9.1,S,Sunny
F0118,2023-09-08 09:09:50,51.6539,-96.508,24432.58,-13.5,12.3,NE,Storm
F0118,2023-09-08 08:16:44,36.592,-74.3253,22567.63,9.0,20.6,SW,Clear
F0118,2023-09-08 08:15:05,46.9514,-68.2316,16197.98,12.0,,N,Storm
F0118,2023-09-08 07:12:22,50.5603,-89.2469,29483.22,2.5,1.8,SE,Cloudy
F0119,2023-02-13 16:19:34,34.207,-118.6332,22633.74,14.1,86.6,NW,Sunny
F0119,2023-02-13 15:48:37,38.9045,-124.4903,21883.42,26.6,61.0,S,Clear
F0119,2023-02-13 16:09:44,30.6988,-119.1856,7854.73,-15.6,61.9,NE,Sunny
F0119,2023-02-13 16:15:18,27.11,-63.9808,19716.74,-17.1,148.5,S,Cloudy
F0119,2023-02-13 16:11:06,55.5914,-127.5874,15082.57,-7.5,109.1,NW,Clear
F0119,2023-02-13 15:54:17,43.4507,-105.5677,13000.16,5.3,37.8,NE,Rain
F0120,2023-05-11 22:48:16,24.9947,-60.7753,14331.31,-14.5,85.7,NW,Clear
F0120,2023-05-12 01:45:57,32.9256,-102.2759,12581.24,2.5,23.3,S,Rain
F0120,2023-05-11 23:11:52,31.557,-106.8314,24945.02,-14.6,59.2,N,Sunny
F0120,2023-05-11 23:45:01,28.8303,-104.4723,38059.57,-15.5,99.7,SE,Sunny
F0120,2023-05-11 22:55:38,25.7924,-65.0652,36225.93,-3.4,55.1,E,Clear
F0120,2023-05-12 00:53:12,27.0474,-129.4359,6153.86,24.5,64.7,N,Cloudy
F0121,2023-05-20 08:39:05,45.0217,-120.1246,24625.77,3.0,78.6,S,Sunny
F0121,2023-05-20 09:01:04,33.8417,-128.8897,7693.35,15.8,89.8,S,Rain
F0121,2023-05-20 09:00:17,23.2804,-111.2816,24820.21,9.0,113.1,E,Cloudy
F0121,2023-05-20 08:46:56,59.0433,-111.0723,30760.64,19.6,101.7,NW,Rain
F0121,2023-05-20 08:47:24,50.3628,-96.8496,20140.55,-6.4,59.5,E,Clear
F0122,2023-04-14 16:31:46,24.3902,-114.1575,9349.96,-7.5,37.2,W,Sunny
F0122,2023-04-14 16:47:59,59.6795,-73.2307,13256.48,24.7,38.4,SE,Clear
F0122,2023-04-14 17:34:55,59.5455,-70.316,8897.77,15.0,36.4,S,Sunny
F0122,2023-04-14 15:06:04,42.9329,-120.8561,24526.54,27.2,136.6,NE,Sunny
F0122,2023-04-14 15:09:38,48.6696,-60.8191,18210.75,-5.6,34.7,S,Rain
F0123,2023-04-04 04:55:14,41.9849,-106.765,5303.56,27.4,36.2,E,Storm
F0123,2023-04-04 05:49:04,47.2987,-65.922,28165.96,27.6,143.5,NE,Cloudy
F0123,2023-04-04 05:04:46,22.3681,-62.1479,29635.19,2.7,74.8,NW,Storm
F0124,2023-02-21 16:14:17,59.8719,-110.6759,22227.95,-3.3,74.6,SW,Cloudy
F0124,2023-02-21 17:03:50,41.5829,-111.3095,5335.54,6.6,46.7,SE,Clear
F0124,2023-02-21 16:22:55,29.8478,-115.8896,6483.69,-18.7,124.3,N,Sunny
F0124,2023-02-21 16:38:36,53.7714,-97.918,30258.79,8.4,8.0,SE,Sunny
F0125,2023-08-18 11:20:34,34.7276,-82.9376,23288.94,23.4,70.6,N,Clear
F0125,2023-08-18 12:52:10,21.4529,-77.9396,3645.8,24.3,142.3,S,Cloudy
F0125,2023-08-18 14:17:35,39.1799,-85.6386,15882.56,-16.6,16.4,NW,Cloudy
F0125,2023-08-18 11:37:12,28.0557,-66.5118,21772.86,10.3,,SE,Cloudy
F0125,2023-08-18 12:28:06,39.5686,-115.4844,29013.54,-12.8,,N,Rain
F0125,2023-08-18 14:44:03,29.5296,-120.6952,19351.23,14.7,49.4,NW,Rain
F0126,2023-12-29 22:14:54,26.6457,-86.5336,35656.29,21.2,108.6,NE,Clear
F0126,2023-12-29 22:16:02,45.2782,-71.5872,7989.72,10.3,,S,Cloudy
F0126,2023-12-29 21:42:45,56.571,-76.9053,16073.25,25.3,84.2,NW,Cloudy
F0126,2023-12-29 22:44:45,41.5546,-74.3531,39298.75,4.3,110.7,NW,Rain
F0126,2023-12-29 23:00:47,54.9582,-64.4009,36461.1,26.7,70.8,SE,Cloudy
F0126,2023-12-29 21:48:17,25.8089,-126.1191,8011.38,28.2,29.9,N,Rain
F0127,2023-12-15 02:12:11,42.8814,-61.7987,17452.28,-6.6,45.4,SW,Clear
F0127,2023-12-15 02:10:01,23.0395,-97.6426,30806.16,11.1,138.3,NE,Clear
F0127,2023-12-15 02:07:53,52.2863,-68.5194,4027.05,,19.1,NW,Storm
F0127,2023-12-15 02:03:42,44.9751,-63.9116,4938.49,8.2,46.2,NE,Storm
F0127,2023-12-15 01:39:42,38.3146,-121.7106,4878.75,26.8,49.6,SW,Rain
F0128,2023-02-11 07:16:41,35.3058,-68.2992,27003.47,-20.0,36.6,W,Cloudy
F0128,2023-02-11 09:22:47,38.8146,-64.0959,32224.76,-17.2,144.2,NW,Cloudy
F0128,2023-02-11 09:08:10,31.4097,-73.5442,25874.19,14.9,140.4,SE,Cloudy
F0128,2023-02-11 06:57:57,33.8397,-126.5919,4720.91,24.7,134.5,N,Storm
F0128,2023-02-11 09:39:29,45.4606,-80.207,30361.73,-11.7,92.1,N,Storm
F0128,2023-02-11 08:58:12,44.8438,-94.6238,26638.02,6.1,86.0,E,Sunny
F0129,2023-02-09 06:23:13,22.513,-101.3899,17946.61,19.6,1.2,E,Cloudy
F0129,2023-02-09 10:20:54,36.1662,-94.3692,26270.14,,140.6,NW,Clear
F0129,2023-02-09 06:24:19,20.6213,-122.0177,12917.12,18.5,5.6,N,Rain
F0129,2023-02-09 09:02:08,40.6067,-123.9879,10761.18,-3.4,43.8,S,Cloudy
F0129,2023-02-09 07:32:44,54.325,-105.399,30244.42,17.6,,NW,Rain
F0130,2023-03-31 00:53:45,41.5631,-124.0733,34534.6,26.1,124.9,W,Storm
